,,,,,,,,,,,,,,,,Churn,Churn,Churn,Churn,Churn,Churn
DSL,No,Female,No,Yes,Electronic check,No,Yes,No,No,No,Yes,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Electronic check,No,Yes,No,No,Yes,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Electronic check,No,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,2
DSL,No,Female,No,Yes,Electronic check,No,Yes,No,No,Yes,No,No,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Electronic check,No,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Electronic check,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,No,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Electronic check,No,Yes,No,Yes,Yes,No,Yes,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Electronic check,No,Yes,No,Yes,Yes,Yes,No,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Electronic check,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Electronic check,No,Yes,Yes,No,No,No,No,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Electronic check,No,Yes,Yes,No,No,No,No,Yes,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Electronic check,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Electronic check,Yes,No,No,No,No,No,No,No,Month-to-month,No,0,0.5,0.5,1,1,2
DSL,No,Female,No,Yes,Electronic check,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Electronic check,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Electronic check,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,No,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Electronic check,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Electronic check,Yes,Yes,No,No,No,Yes,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Electronic check,Yes,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,2
DSL,No,Female,No,Yes,Electronic check,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,No,No,No,No,Month-to-month,No,0,0.36363636363636365,0.0,1,4,11
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,No,No,No,No,Month-to-month,Yes,0,0.5,0.5,1,5,10
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,No,Yes,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,0,0.5,0.5,1,1,2
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,No,Yes,Yes,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,No,No,Yes,One year,No,0,0.0,0.0,0,0,3
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,No,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,No,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,Yes,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,Yes,No,No,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,Yes,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,Yes,No,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,Yes,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,No,Yes,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,Yes,No,No,No,No,Month-to-month,No,1,1.0,1.0,1,2,2
DSL,No,Female,No,Yes,Mailed check,No,No,No,Yes,No,No,No,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,Yes,No,Yes,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,No,Yes,Yes,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,2
DSL,No,Female,No,Yes,Mailed check,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,No,No,Yes,No,No,No,No,No,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,No,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,0,0.6,1.0,1,3,5
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,No,Yes,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,No,Yes,No,No,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,No,Yes,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,Yes,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,Yes,No,No,No,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,Yes,No,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,Yes,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,Yes,Yes,No,Yes,One year,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,Yes,Yes,No,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,No,Yes,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,Yes,No,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,No,Yes,Yes,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,Yes,No,No,No,No,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,Yes,No,No,No,No,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,Yes,No,No,No,Yes,Yes,One year,No,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,Yes,No,No,No,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,2
DSL,No,Female,No,Yes,Mailed check,No,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,Yes,No,Yes,No,Yes,No,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,Yes,Yes,No,Yes,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,Yes,No,No,No,No,No,No,No,Month-to-month,No,0,0.5,0.5,1,1,2
DSL,No,Female,No,Yes,Mailed check,Yes,No,No,No,No,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,No,Yes,Mailed check,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,No,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,0,0.5,0.5,1,1,2
DSL,No,Female,No,Yes,Mailed check,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,No,Yes,Mailed check,Yes,Yes,Yes,No,No,Yes,No,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Bank transfer (automatic),No,No phone service,No,No,No,Yes,No,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Bank transfer (automatic),No,No phone service,No,No,Yes,Yes,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Bank transfer (automatic),No,No phone service,No,No,Yes,Yes,No,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Bank transfer (automatic),No,No phone service,No,No,Yes,Yes,No,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Bank transfer (automatic),No,No phone service,Yes,No,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,Yes,No,Bank transfer (automatic),No,No phone service,Yes,No,Yes,No,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,2
DSL,No,Female,Yes,No,Bank transfer (automatic),No,No phone service,Yes,No,Yes,Yes,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Bank transfer (automatic),No,No phone service,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Bank transfer (automatic),No,No phone service,Yes,Yes,Yes,No,Yes,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Bank transfer (automatic),Yes,No phone service,Yes,No,No,Yes,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Bank transfer (automatic),Yes,No phone service,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,No,No,No,No,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,No,No,No,Yes,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,No,No,No,Yes,No,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,No,No,No,Yes,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,No,No,Yes,No,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,No,No,Yes,Yes,No,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,No,Yes,No,No,No,No,Month-to-month,No,1,1.0,1.0,1,1,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,No,Yes,No,Yes,Yes,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,Yes,No,No,No,No,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,Yes,No,No,No,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,2
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,Yes,No,No,Yes,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,Yes,No,Yes,No,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,Yes,No,Yes,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Credit card (automatic),No,No phone service,Yes,Yes,No,No,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Electronic check,No,No phone service,No,No,No,No,No,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Electronic check,No,No phone service,No,No,No,No,Yes,No,Month-to-month,No,1,1.0,1.0,1,1,1
DSL,No,Female,Yes,No,Electronic check,No,No phone service,No,No,Yes,No,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Electronic check,No,No phone service,No,No,Yes,Yes,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Electronic check,No,No phone service,Yes,No,No,No,Yes,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Electronic check,No,No phone service,Yes,No,No,No,Yes,No,Month-to-month,Yes,0,0.5,0.5,1,2,4
DSL,No,Female,Yes,No,Electronic check,No,No phone service,Yes,No,No,No,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Electronic check,No,No phone service,Yes,No,No,No,Yes,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Electronic check,No,No phone service,Yes,No,No,Yes,Yes,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Electronic check,No,No phone service,Yes,No,Yes,No,Yes,No,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Electronic check,No,No phone service,Yes,No,Yes,Yes,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Electronic check,No,No phone service,Yes,No,Yes,Yes,Yes,No,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Electronic check,Yes,No phone service,No,No,No,No,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,Yes,No,Electronic check,Yes,No phone service,Yes,No,No,No,No,No,Month-to-month,Yes,0,0.5,0.5,1,1,2
DSL,No,Female,Yes,No,Electronic check,Yes,No phone service,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Electronic check,Yes,No phone service,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,2
DSL,No,Female,Yes,No,Mailed check,No,No phone service,No,No,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,No,No,No,No,No,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,No,No,No,No,No,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,2
DSL,No,Female,Yes,No,Mailed check,No,No phone service,No,No,No,No,No,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,No,No,Yes,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,No,No,Yes,No,No,Yes,Two year,No,0,0.0,0.0,0,0,2
DSL,No,Female,Yes,No,Mailed check,No,No phone service,No,No,Yes,No,Yes,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,No,No,Yes,No,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,No,No,Yes,Yes,No,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,No,No,Yes,Yes,No,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,No,No,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,No,Yes,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,1,1.0,1.0,1,1,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,Yes,Yes,Yes,Yes,No,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,No,No phone service,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,No,Mailed check,Yes,No phone service,No,No,Yes,No,No,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,No,No,No,No,No,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,No,No,No,No,Yes,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,No,No,No,Yes,No,No,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,No,No,Yes,No,Yes,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,No,No,Yes,No,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,No,No,Yes,Yes,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,No,No,Yes,Yes,No,No,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,No,No,Yes,Yes,No,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,Yes,No,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,Yes,No,No,No,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,Yes,No,No,Yes,No,No,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,2
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,Yes,No,Yes,No,Yes,Yes,Two year,No,0,0.0,0.0,0,0,2
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,Yes,No,Yes,Yes,Yes,Yes,One year,No,0,0.5,0.5,1,1,2
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,Yes,No,No,Yes,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,2
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,Yes,Yes,No,No,No,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,Yes,Yes,No,No,Yes,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,Yes,Yes,No,No,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,2
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,Yes,Yes,No,Yes,Yes,Yes,No,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,No,No,No,Yes,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,No,Yes,No,No,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),Yes,Yes,No,No,No,Yes,No,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),Yes,Yes,No,No,Yes,No,No,No,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),Yes,Yes,No,No,Yes,No,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,No,Yes,No,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,Yes,No,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,No,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,No,No,No,Yes,Two year,No,1,1.0,1.0,1,1,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,No,No,Yes,No,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,No,No,Yes,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,No,No,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,No,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,Yes,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,2
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,Yes,No,No,No,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,Yes,No,No,Yes,One year,No,0,0.0,0.0,0,0,2
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,Yes,No,No,Yes,One year,Yes,0,0.5,0.5,1,1,2
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,Yes,Yes,No,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,Yes,Yes,Yes,Yes,One year,No,1,1.0,1.0,1,1,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,No,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,No,Yes,Yes,Yes,No,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,Yes,No,No,No,Yes,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,Yes,No,No,Yes,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,Yes,No,Yes,No,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,Yes,No,Yes,Yes,No,Yes,One year,No,0,0.0,0.0,0,0,1
DSL,No,Female,Yes,Yes,Credit card (automatic),No,No,Yes,No,Yes,Yes,No,Yes,Two year,No,0,0.0,0.0,0,0,1
