gender,Partner,Contract,DeviceProtection,OnlineBackup,StreamingMovies,InternetService,TechSupport,tenure_bins,StreamingTV,PaymentMethod,PaperlessBilling,monthly_charges_bins,OnlineSecurity,PhoneService,MultipleLines,SeniorCitizen,Dependents,customerID,Churn
Male,Yes,Month-to-month,Yes,No,No,DSL,No,"(14.4, 21.6]",No,Mailed check,No,"(28.3, 38.35]",Yes,No,No phone service,No,No,1381-EHQZR,0
Male,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,No,No,5435-MIDBU,0
Female,No,Month-to-month,No,No,No,Fiber optic,Yes,"(21.6, 28.8]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,0566-USPNV,0
Male,No,Month-to-month,Yes,No,No,DSL,Yes,"(-0.073, 7.2]",No,Mailed check,No,"(38.35, 48.4]",Yes,No,No phone service,No,No,3915-MYYQM,0
Male,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,Yes,No,7439-DKTSA,0
Female,No,Month-to-month,Yes,No,Yes,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,Yes,No,6707-ORGGM,0
Male,Yes,Month-to-month,Yes,No,No,DSL,No,"(57.6, 64.8]",No,Bank transfer (automatic),No,"(28.3, 38.35]",Yes,No,No phone service,No,Yes,0218-IQBXY,0
Male,Yes,One year,No,No,Yes,Fiber optic,No,"(21.6, 28.8]",Yes,Bank transfer (automatic),No,"(88.6, 98.65]",No,Yes,Yes,No,Yes,4071-JXOZV,0
Male,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(14.4, 21.6]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,4482-TJDSJ,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,No,No,0814-WWVZY,0
Female,Yes,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(14.4, 21.6]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,9376-TAHJY,0
Female,Yes,Month-to-month,Yes,No,No,Fiber optic,Yes,"(36.0, 43.2]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,0848-HWURI,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,2302-YGZWA,0
Male,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Mailed check,Yes,"(38.35, 48.4]",No,Yes,No,No,No,5496-GVJSO,0
Male,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,6838-IORPM,0
Male,Yes,Month-to-month,Yes,No,No,Fiber optic,Yes,"(28.8, 36.0]",No,Electronic check,No,"(88.6, 98.65]",Yes,Yes,Yes,No,Yes,8238-BUMSQ,0
Male,Yes,Two year,Yes,Yes,Yes,DSL,Yes,"(7.2, 14.4]",Yes,Mailed check,No,"(78.55, 88.6]",No,Yes,No,No,No,6514-GJLJZ,0
Male,Yes,One year,No,No,No,DSL,No,"(64.8, 72.0]",Yes,Electronic check,Yes,"(58.45, 68.5]",Yes,Yes,Yes,No,Yes,4915-JMHLR,0
Male,Yes,Month-to-month,No,Yes,No,Fiber optic,No,"(36.0, 43.2]",No,Electronic check,Yes,"(78.55, 88.6]",No,Yes,Yes,No,No,6603-XRXSH,0
Male,Yes,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(50.4, 57.6]",Yes,Electronic check,No,"(108.7, 118.75]",Yes,Yes,Yes,No,No,7197-BYEZJ,0
Male,Yes,One year,Yes,Yes,No,Fiber optic,Yes,"(43.2, 50.4]",Yes,Bank transfer (automatic),Yes,"(98.65, 108.7]",No,Yes,Yes,Yes,No,5502-YRFRC,0
Male,Yes,Two year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),Yes,"(78.55, 88.6]",Yes,Yes,Yes,No,Yes,7529-QKFKP,0
Female,Yes,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Electronic check,No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,No,3164-EEXQH,0
Male,Yes,Two year,Yes,No,Yes,Fiber optic,No,"(57.6, 64.8]",Yes,Credit card (automatic),No,"(98.65, 108.7]",No,Yes,Yes,No,No,0642-EGZWF,0
Male,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",Yes,Electronic check,No,"(88.6, 98.65]",Yes,Yes,Yes,No,No,3759-MHLRX,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(14.4, 21.6]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,3659-GSPVG,0
Male,No,Month-to-month,Yes,No,No,DSL,Yes,"(-0.073, 7.2]",Yes,Credit card (automatic),No,"(38.35, 48.4]",No,No,No phone service,Yes,No,4867-PQTDY,0
Male,No,One year,No,No,Yes,Fiber optic,Yes,"(36.0, 43.2]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,8984-UMBNQ,0
Female,Yes,Month-to-month,Yes,No,Yes,Fiber optic,No,"(43.2, 50.4]",Yes,Electronic check,No,"(98.65, 108.7]",No,Yes,Yes,Yes,No,6431-BUCPQ,0
Female,Yes,Two year,Yes,Yes,Yes,Fiber optic,No,"(64.8, 72.0]",Yes,Electronic check,Yes,"(108.7, 118.75]",Yes,Yes,Yes,Yes,No,9685-JJMUC,0
Male,Yes,Two year,Yes,Yes,Yes,Fiber optic,No,"(64.8, 72.0]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,No,Yes,2940-FVYLS,0
Male,No,One year,No,Yes,No,Fiber optic,No,"(50.4, 57.6]",Yes,Electronic check,Yes,"(88.6, 98.65]",Yes,Yes,Yes,No,No,6784-DTDGB,0
Female,Yes,One year,Yes,No,Yes,Fiber optic,No,"(43.2, 50.4]",Yes,Mailed check,Yes,"(98.65, 108.7]",Yes,Yes,Yes,No,No,3098-ACHOA,0
Male,Yes,Month-to-month,No,No,No,DSL,No,"(7.2, 14.4]",No,Mailed check,Yes,"(48.4, 58.45]",Yes,Yes,No,No,Yes,2383-UKGIV,0
Female,Yes,Two year,Yes,Yes,No,DSL,Yes,"(64.8, 72.0]",No,Bank transfer (automatic),Yes,"(68.5, 78.55]",Yes,Yes,Yes,No,Yes,3971-MVDWB,0
Female,No,Month-to-month,No,No,Yes,Fiber optic,No,"(-0.073, 7.2]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,9402-MLWGY,1
Male,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,5926-YBOUD,0
Female,Yes,Month-to-month,No,Yes,No,Fiber optic,No,"(-0.073, 7.2]",No,Bank transfer (automatic),Yes,"(68.5, 78.55]",No,Yes,No,Yes,No,7293-SVUJF,0
Female,Yes,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Credit card (automatic),Yes,"(68.5, 78.55]",No,Yes,Yes,No,No,6963-QTXBF,0
Female,Yes,Month-to-month,No,No,No,DSL,Yes,"(28.8, 36.0]",No,Bank transfer (automatic),Yes,"(58.45, 68.5]",Yes,Yes,Yes,No,No,7402-SQIND,0
Female,Yes,Month-to-month,No,Yes,No,DSL,No,"(7.2, 14.4]",No,Mailed check,No,"(48.4, 58.45]",Yes,Yes,No,No,Yes,6981-YZFOZ,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(14.4, 21.6]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,7383-YDZAQ,0
Male,Yes,Two year,Yes,Yes,No,DSL,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),Yes,"(68.5, 78.55]",Yes,Yes,No,No,Yes,9916-DYSQD,0
Female,No,Two year,Yes,Yes,Yes,Fiber optic,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),Yes,"(108.7, 118.75]",Yes,Yes,Yes,No,No,7334-TKKNN,0
Female,No,Month-to-month,No,Yes,No,Fiber optic,Yes,"(43.2, 50.4]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,Yes,No,1600-TNEVD,0
Female,Yes,Two year,Yes,Yes,Yes,DSL,Yes,"(21.6, 28.8]",No,Mailed check,Yes,"(48.4, 58.45]",Yes,No,No phone service,No,Yes,2277-EPGNF,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,8084-APVBL,0
Male,No,Two year,Yes,Yes,Yes,Fiber optic,No,"(57.6, 64.8]",Yes,Bank transfer (automatic),Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,6025-KCFFW,0
Female,Yes,One year,Yes,Yes,Yes,Fiber optic,Yes,"(57.6, 64.8]",No,Credit card (automatic),Yes,"(98.65, 108.7]",Yes,Yes,Yes,No,No,5633-GZDPR,0
Female,No,Month-to-month,Yes,No,No,DSL,No,"(36.0, 43.2]",No,Credit card (automatic),No,"(48.4, 58.45]",Yes,Yes,No,No,No,8557-LUYZO,0
Male,No,Two year,No,No,No,DSL,Yes,"(64.8, 72.0]",Yes,Electronic check,No,"(38.35, 48.4]",Yes,No,No phone service,No,No,6387-PCXRZ,0
Female,No,One year,No,No,Yes,DSL,Yes,"(7.2, 14.4]",Yes,Mailed check,Yes,"(68.5, 78.55]",No,Yes,Yes,No,No,8623-VSAPR,0
Male,Yes,Month-to-month,No,No,Yes,Fiber optic,No,"(28.8, 36.0]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,Yes,No,0671-HIKDG,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Bank transfer (automatic),No,"(68.5, 78.55]",No,Yes,No,No,No,5557-JBSFT,0
Female,No,Month-to-month,No,Yes,No,DSL,No,"(36.0, 43.2]",No,Electronic check,Yes,"(48.4, 58.45]",No,Yes,No,No,No,8136-FEIAP,0
Male,Yes,Month-to-month,Yes,Yes,No,Fiber optic,No,"(43.2, 50.4]",Yes,Credit card (automatic),Yes,"(88.6, 98.65]",No,Yes,No,No,Yes,1694-NAEMF,0
Male,Yes,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Electronic check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,8509-GPOKF,0
Male,Yes,Two year,No,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),No,"(78.55, 88.6]",Yes,Yes,No,No,Yes,8549-ZMZLG,0
Female,Yes,Two year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),No,"(88.6, 98.65]",Yes,Yes,Yes,No,Yes,3093-HHFJO,0
Male,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Electronic check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,1751-AMRKD,0
Male,No,One year,Yes,No,Yes,DSL,Yes,"(57.6, 64.8]",Yes,Mailed check,No,"(78.55, 88.6]",Yes,Yes,No,No,No,9748-SFTXX,0
Male,No,Month-to-month,No,No,No,Fiber optic,Yes,"(-0.073, 7.2]",No,Electronic check,No,"(68.5, 78.55]",No,Yes,No,No,No,2916-WGFAA,0
Female,No,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(7.2, 14.4]",No,Bank transfer (automatic),Yes,"(98.65, 108.7]",Yes,Yes,Yes,No,No,9352-RPJBF,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,4507-KSJOR,0
Male,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(28.8, 36.0]",No internet service,Credit card (automatic),Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,8933-TMNEM,0
Male,Yes,Month-to-month,Yes,Yes,No,Fiber optic,No,"(28.8, 36.0]",No,Bank transfer (automatic),No,"(78.55, 88.6]",No,Yes,No,No,Yes,6251-MOEHU,0
Female,Yes,Month-to-month,No,No,No,DSL,No,"(28.8, 36.0]",No,Credit card (automatic),No,"(48.4, 58.45]",Yes,Yes,No,No,Yes,0083-XBVCK,0
Male,No,Month-to-month,No,No,Yes,Fiber optic,No,"(21.6, 28.8]",Yes,Credit card (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,No,No,2939-UWLVT,0
Female,No,One year,No,Yes,No,Fiber optic,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),Yes,"(98.65, 108.7]",Yes,Yes,Yes,Yes,No,0860-MBDBQ,0
Female,Yes,Month-to-month,Yes,No,Yes,Fiber optic,Yes,"(21.6, 28.8]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,0885-QATDP,0
Male,Yes,Two year,Yes,Yes,Yes,Fiber optic,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),Yes,"(108.7, 118.75]",Yes,Yes,Yes,No,Yes,3043-THMYO,0
Female,Yes,One year,No,Yes,Yes,Fiber optic,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),Yes,"(98.65, 108.7]",No,Yes,Yes,Yes,No,0937-QPDTZ,0
Female,No,Month-to-month,No,No,No,DSL,Yes,"(-0.073, 7.2]",No,Mailed check,Yes,"(48.4, 58.45]",Yes,Yes,No,No,Yes,6545-UALHI,0
Female,No,Two year,No,Yes,Yes,Fiber optic,No,"(57.6, 64.8]",Yes,Bank transfer (automatic),No,"(88.6, 98.65]",No,Yes,Yes,No,No,8180-UMYBI,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(43.2, 50.4]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,2781-CMLGO,0
Female,Yes,Two year,Yes,Yes,No,DSL,No,"(64.8, 72.0]",No,Bank transfer (automatic),No,"(58.45, 68.5]",Yes,Yes,Yes,No,No,7492-DYOGU,0
Male,No,Month-to-month,Yes,No,No,DSL,No,"(-0.073, 7.2]",No,Electronic check,No,"(48.4, 58.45]",Yes,Yes,No,No,No,4713-QLHNV,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(36.0, 43.2]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,0854-YCRFU,0
Female,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,3646-FVJTK,0
Male,No,Month-to-month,No,No,Yes,Fiber optic,No,"(28.8, 36.0]",Yes,Bank transfer (automatic),Yes,"(98.65, 108.7]",Yes,Yes,Yes,No,No,5523-XASYR,0
Female,No,Month-to-month,No,Yes,Yes,Fiber optic,No,"(7.2, 14.4]",Yes,Electronic check,Yes,"(88.6, 98.65]",No,Yes,No,Yes,No,5364-ZJQLX,0
Female,No,Two year,Yes,Yes,Yes,Fiber optic,Yes,"(43.2, 50.4]",Yes,Bank transfer (automatic),Yes,"(98.65, 108.7]",No,Yes,No,No,No,4232-RJTLE,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(21.6, 28.8]",No internet service,Credit card (automatic),Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,6738-OYHPL,0
Female,Yes,One year,Yes,Yes,Yes,DSL,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),Yes,"(48.4, 58.45]",No,No,No phone service,No,Yes,4050-AAGHH,0
Male,Yes,Month-to-month,No,No,No,Fiber optic,No,"(14.4, 21.6]",Yes,Credit card (automatic),Yes,"(78.55, 88.6]",No,Yes,Yes,Yes,No,8697-RNVUI,0
Female,No,Month-to-month,Yes,No,No,DSL,Yes,"(7.2, 14.4]",No,Mailed check,No,"(48.4, 58.45]",No,Yes,No,No,Yes,8340-MUUGU,0
Female,Yes,One year,No,Yes,No,DSL,No,"(50.4, 57.6]",No,Electronic check,No,"(48.4, 58.45]",Yes,Yes,No,No,Yes,5127-BLJHL,0
Female,No,One year,Yes,Yes,Yes,Fiber optic,No,"(28.8, 36.0]",Yes,Electronic check,Yes,"(98.65, 108.7]",Yes,Yes,Yes,Yes,No,9800-BVXRX,0
Female,Yes,One year,Yes,Yes,Yes,Fiber optic,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),Yes,"(108.7, 118.75]",No,Yes,Yes,No,Yes,0067-RVHGN,0
Female,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,Yes,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,5074-ETEGS,0
Male,Yes,One year,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Bank transfer (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,2161-ZVHQC,0
Female,No,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Mailed check,No,"(68.5, 78.55]",Yes,Yes,No,No,No,0412-BHNQF,0
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,No,0418-YBORF,0
Male,No,Month-to-month,No,No,No,Fiber optic,Yes,"(-0.073, 7.2]",No,Credit card (automatic),No,"(78.55, 88.6]",No,Yes,Yes,No,Yes,6460-CYUXQ,0
Female,Yes,Month-to-month,Yes,Yes,Yes,DSL,Yes,"(36.0, 43.2]",No,Credit card (automatic),No,"(78.55, 88.6]",Yes,Yes,Yes,No,Yes,4887-YXDAS,0
Male,No,Month-to-month,Yes,Yes,Yes,Fiber optic,Yes,"(50.4, 57.6]",Yes,Electronic check,Yes,"(108.7, 118.75]",No,Yes,Yes,Yes,No,0603-XLBOP,0
Female,No,Two year,Yes,No,No,DSL,Yes,"(50.4, 57.6]",Yes,Bank transfer (automatic),No,"(68.5, 78.55]",Yes,Yes,No,Yes,No,0057-BSGCM,0
Female,No,Month-to-month,No,Yes,No,DSL,No,"(28.8, 36.0]",No,Electronic check,Yes,"(48.4, 58.45]",No,Yes,Yes,No,No,7405-CQDDN,0
Female,Yes,Month-to-month,No,Yes,No,Fiber optic,No,"(14.4, 21.6]",No,Bank transfer (automatic),No,"(68.5, 78.55]",No,Yes,No,No,Yes,9841-ZGADY,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(7.2, 14.4]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,3343-VJBNB,0
Female,No,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(36.0, 43.2]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,No,No,3466-NIRXU,0
Female,Yes,Two year,Yes,No,Yes,Fiber optic,Yes,"(64.8, 72.0]",Yes,Bank transfer (automatic),No,"(98.65, 108.7]",No,Yes,Yes,No,No,0418-QAYIY,0
Female,Yes,One year,No,Yes,No,DSL,Yes,"(36.0, 43.2]",No,Mailed check,No,"(28.3, 38.35]",No,No,No phone service,No,No,3996-UQYNK,0
Male,Yes,Month-to-month,No,No,No,Fiber optic,No,"(-0.073, 7.2]",No,Mailed check,Yes,"(68.5, 78.55]",No,Yes,No,No,Yes,0500-RVRKW,0
Female,No,Month-to-month,Yes,Yes,No,DSL,No,"(21.6, 28.8]",No,Credit card (automatic),Yes,"(48.4, 58.45]",No,Yes,No,No,No,0683-KDBPU,0
Male,Yes,Month-to-month,No,No,Yes,DSL,No,"(50.4, 57.6]",No,Electronic check,Yes,"(38.35, 48.4]",Yes,No,No phone service,No,No,1259-GZPHK,0
Female,Yes,Month-to-month,Yes,Yes,Yes,Fiber optic,Yes,"(57.6, 64.8]",Yes,Electronic check,Yes,"(108.7, 118.75]",No,Yes,Yes,No,No,9408-WQYVF,0
Male,Yes,Month-to-month,No,Yes,Yes,Fiber optic,No,"(28.8, 36.0]",Yes,Bank transfer (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,No,Yes,5637-LNBWU,0
Male,No,Month-to-month,No,Yes,No,DSL,No,"(14.4, 21.6]",No,Credit card (automatic),Yes,"(48.4, 58.45]",Yes,Yes,No,No,No,6204-OVWIM,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(21.6, 28.8]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,5072-DBXZE,0
Male,Yes,Two year,No,Yes,Yes,DSL,No,"(64.8, 72.0]",Yes,Electronic check,No,"(48.4, 58.45]",No,No,No phone service,No,No,4361-BEDZH,0
Female,No,Month-to-month,No,Yes,No,Fiber optic,No,"(43.2, 50.4]",No,Mailed check,No,"(78.55, 88.6]",Yes,Yes,Yes,No,No,3499-IKWYZ,0
Male,No,Two year,No,No,Yes,Fiber optic,Yes,"(36.0, 43.2]",Yes,Mailed check,No,"(98.65, 108.7]",No,Yes,Yes,No,Yes,2800-CGIJQ,0
Male,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(43.2, 50.4]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,3430-ALGRJ,0
Female,Yes,One year,No,No,No,DSL,Yes,"(28.8, 36.0]",No,Mailed check,Yes,"(48.4, 58.45]",No,Yes,No,No,No,2141-CBNVK,0
Female,No,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(14.4, 21.6]",No,Electronic check,Yes,"(88.6, 98.65]",No,Yes,Yes,Yes,No,9729-KCMGQ,0
Male,Yes,Month-to-month,No,No,Yes,Fiber optic,No,"(50.4, 57.6]",Yes,Mailed check,No,"(88.6, 98.65]",No,Yes,No,No,No,8556-MZWJK,0
Female,No,One year,No,Yes,Yes,Fiber optic,No,"(43.2, 50.4]",Yes,Electronic check,Yes,"(98.65, 108.7]",Yes,Yes,No,No,No,1586-UFEIL,0
Male,Yes,One year,Yes,Yes,Yes,Fiber optic,No,"(57.6, 64.8]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,Yes,No,6647-DANOY,0
Female,No,Month-to-month,Yes,No,No,Fiber optic,Yes,"(43.2, 50.4]",No,Bank transfer (automatic),Yes,"(78.55, 88.6]",No,Yes,Yes,No,Yes,5586-PCIPE,0
Male,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(21.6, 28.8]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,Yes,No,9073-BVTZF,0
Male,Yes,Two year,No,Yes,Yes,DSL,Yes,"(57.6, 64.8]",Yes,Bank transfer (automatic),No,"(68.5, 78.55]",No,Yes,No,No,Yes,8048-VPWZZ,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(50.4, 57.6]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,2580-HRTCU,0
Male,Yes,Two year,Yes,Yes,Yes,Fiber optic,Yes,"(64.8, 72.0]",Yes,Credit card (automatic),Yes,"(108.7, 118.75]",Yes,Yes,Yes,No,No,3629-VYROB,0
Female,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(36.0, 43.2]",No internet service,Credit card (automatic),Yes,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,No,1983-ZVCUI,0
Female,No,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(7.2, 14.4]",Yes,Electronic check,Yes,"(98.65, 108.7]",No,Yes,Yes,No,Yes,6890-ISFBS,0
Male,No,Month-to-month,Yes,No,No,DSL,No,"(-0.073, 7.2]",No,Electronic check,No,"(48.4, 58.45]",No,Yes,No,Yes,No,8452-YTTBB,0
Female,Yes,Month-to-month,No,Yes,No,Fiber optic,No,"(21.6, 28.8]",No,Electronic check,Yes,"(68.5, 78.55]",No,Yes,No,No,No,7710-NNREM,0
Male,No,One year,No internet service,No internet service,No internet service,No,No internet service,"(21.6, 28.8]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,8643-SSGTA,0
Female,Yes,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(64.8, 72.0]",No,Electronic check,No,"(88.6, 98.65]",Yes,Yes,No,Yes,No,9045-VVSGZ,0
Female,Yes,Month-to-month,No,No,Yes,Fiber optic,Yes,"(36.0, 43.2]",Yes,Credit card (automatic),Yes,"(98.65, 108.7]",No,Yes,Yes,No,Yes,2047-MJHQB,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,No,4946-VZYCL,0
Male,No,Month-to-month,No,No,No,DSL,Yes,"(-0.073, 7.2]",No,Electronic check,Yes,"(28.3, 38.35]",No,No,No phone service,No,No,0414-ATIHB,0
Female,Yes,Month-to-month,Yes,No,No,Fiber optic,Yes,"(36.0, 43.2]",Yes,Electronic check,No,"(88.6, 98.65]",No,Yes,No,Yes,No,0773-IXQIR,0
Female,Yes,Month-to-month,Yes,No,Yes,Fiber optic,No,"(21.6, 28.8]",Yes,Bank transfer (automatic),Yes,"(88.6, 98.65]",No,Yes,Yes,Yes,No,1448-RJKRK,0
Male,No,Two year,No internet service,No internet service,No internet service,No,No internet service,"(14.4, 21.6]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,2198-LDVLN,0
Female,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(64.8, 72.0]",No internet service,Credit card (automatic),No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,Yes,0308-PUGFI,0
Female,Yes,Month-to-month,Yes,Yes,Yes,Fiber optic,No,"(50.4, 57.6]",Yes,Electronic check,Yes,"(108.7, 118.75]",Yes,Yes,Yes,Yes,No,4471-SDOUH,0
Male,No,Month-to-month,No internet service,No internet service,No internet service,No,No internet service,"(-0.073, 7.2]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,No,No,No,5790-ZGSMP,0
Male,Yes,Month-to-month,No,Yes,No,DSL,Yes,"(50.4, 57.6]",No,Bank transfer (automatic),No,"(58.45, 68.5]",No,Yes,Yes,No,No,5279-QWCOL,0
Female,Yes,Two year,Yes,No,Yes,DSL,Yes,"(50.4, 57.6]",No,Bank transfer (automatic),No,"(68.5, 78.55]",Yes,Yes,No,No,Yes,9887-CJSWN,0
Male,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Electronic check,Yes,"(38.35, 48.4]",No,Yes,No,No,No,5856-CUUVU,0
Male,No,Month-to-month,No,No,No,DSL,No,"(-0.073, 7.2]",No,Mailed check,Yes,"(38.35, 48.4]",No,Yes,No,No,No,8301-TUEED,1
Male,Yes,Two year,No internet service,No internet service,No internet service,No,No internet service,"(21.6, 28.8]",No internet service,Mailed check,No,"(18.148999999999997, 28.3]",No internet service,Yes,Yes,No,Yes,9906-IWODB,0
