,Contract,Dependents,DeviceProtection,InternetService,MultipleLines,OnlineBackup,OnlineSecurity,PaperlessBilling,Partner,PaymentMethod,PhoneService,SeniorCitizen,StreamingMovies,StreamingTV,TechSupport,gender,Churn,percent,combined,t_hash
0,Month-to-month,No,No internet service,No,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,Male,18,0.009630818619582664,Month-to-month|No|No internet service|No|No|No internet service|No internet service|No|No|Mailed check|Yes|No|No internet service|No internet service|No internet service|Male,053c2b2b4bd2383e4c2e82940617e5a60c9ebf7eefbf1f16a7db074a15bb6536
80,Month-to-month,No,No,DSL,No phone service,No,No,Yes,No,Electronic check,No,No,No,No,No,Male,3,0.0016051364365971107,Month-to-month|No|No|DSL|No phone service|No|No|Yes|No|Electronic check|No|No|No|No|No|Male,dfe8fff2f7b69cddfa9c74e30daa00c708d504dad25fc4de73f538a149c2df42
81,Month-to-month,No,No,Fiber optic,No,No,No,No,No,Electronic check,Yes,No,No,No,No,Male,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|No|No|No|No|No|Electronic check|Yes|No|No|No|No|Male,9782330f78f72fe78203901b74fce14eb50ae82652bfefe62f8e9a29b21fcb16
82,Month-to-month,No,No,Fiber optic,No,No,No,Yes,Yes,Electronic check,Yes,Yes,No,No,No,Female,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|No|No|No|Yes|Yes|Electronic check|Yes|Yes|No|No|No|Female,901060f2eea9dbf1151de657f3086cdaaead4843ac8b7f6b4902d54931c7b14b
83,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,Yes,No,Yes,No,No,Male,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|Yes|Electronic check|Yes|No|Yes|No|No|Male,aee2a7d9f15bea888c1bd628321a54cd2d2fad7e7ec073882f1d8fa8da8d80d1
84,Month-to-month,No,No,Fiber optic,Yes,Yes,No,Yes,No,Electronic check,Yes,Yes,No,No,No,Female,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|Yes|Yes|No|Yes|No|Electronic check|Yes|Yes|No|No|No|Female,8bb8adc7f5cba8f4dd65b594d169d50b950d695b0874a1a541d3f0808c5ff24c
85,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,No,No,Yes,No,Male,3,0.0016051364365971107,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|No|No|Yes|No|Male,58be51438c828500f92d841313102eecbde109f622a5c8aed792a84e01f569b7
86,Month-to-month,No,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,Yes,Yes,Yes,No,Male,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|Yes|Yes|Yes|No|Male,613b815d966f69c8c70d6d361b9b77037e01cc15f65ee3368c93a6af2aa52d1a
87,Month-to-month,No,No,DSL,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,Female,3,0.0016051364365971107,Month-to-month|No|No|DSL|No|No|No|Yes|No|Electronic check|Yes|No|No|No|No|Female,e7df9c0198c45434ea876b5aabc79e5bf7c8881d82ae80462b8d94a3810af478
88,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Mailed check,Yes,Yes,No,No,No,Female,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Mailed check|Yes|Yes|No|No|No|Female,7e4ec1ad342b9fa2f87f83b69d0853f18ba1297e890b0cf1c51a44ab6ac76e0f
89,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,Yes,No,No,Yes,No,Male,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|Yes|Electronic check|Yes|No|No|Yes|No|Male,dde59904eb10013a3fdaac55457262d44f17ce53af95f0e930c5c6b53477c189
90,Month-to-month,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,Yes,Female,3,0.0016051364365971107,Month-to-month|No|Yes|Fiber optic|Yes|No|No|Yes|Yes|Electronic check|Yes|No|Yes|Yes|Yes|Female,769dff55fa81bb7178237cc30387d057eaba11b2db94c949cdabcdc813ebba25
91,Month-to-month,No,No,Fiber optic,No,No,No,Yes,No,Credit card (automatic),Yes,No,No,No,No,Female,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|No|No|No|Yes|No|Credit card (automatic)|Yes|No|No|No|No|Female,d9d23263060eaa7f7ae1a66e79783cd5b668f0736248b2c0f9ff8dca274c0e9e
92,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Mailed check,Yes,No,No,No,No,Male,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Mailed check|Yes|No|No|No|No|Male,0e3d343a00daa724084f50ebf536e77550e6615757ef6db7f9fac93e89ba9ac2
93,Month-to-month,No,No,DSL,No,No,No,Yes,No,Electronic check,Yes,Yes,No,No,No,Male,3,0.0016051364365971107,Month-to-month|No|No|DSL|No|No|No|Yes|No|Electronic check|Yes|Yes|No|No|No|Male,9f8fc355f4440db61da4fd6b6cc7ee164941ca2b8be38c02b4fa9a06d5b4898b
94,Month-to-month,No,No,DSL,Yes,No,No,Yes,No,Mailed check,Yes,No,No,No,No,Female,3,0.0016051364365971107,Month-to-month|No|No|DSL|Yes|No|No|Yes|No|Mailed check|Yes|No|No|No|No|Female,04ec9d47be8d256363f7085d428e70bd7f6d04ddc91d295497e27df5b687ff58
95,Month-to-month,No,No,Fiber optic,No,No,No,No,No,Mailed check,Yes,No,No,No,No,Male,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|No|No|No|No|No|Mailed check|Yes|No|No|No|No|Male,648f1a912bffa86b38373ce57efab30d6e1eeb96afbd4439f55d83170dc77aad
96,Month-to-month,No,No,Fiber optic,No,No,Yes,Yes,No,Electronic check,Yes,No,No,No,No,Male,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|No|No|Yes|Yes|No|Electronic check|Yes|No|No|No|No|Male,f0286cb48803393b5fa6a61897d27b0d318cc9ed9fbfa3dbc9542ab929e111b1
97,Month-to-month,No,No,DSL,No,No,No,Yes,No,Electronic check,Yes,No,Yes,No,No,Female,3,0.0016051364365971107,Month-to-month|No|No|DSL|No|No|No|Yes|No|Electronic check|Yes|No|Yes|No|No|Female,b3303f6592808fa4f92d761006fa0b38001d5b61734b3c84eea3331de29f42d2
98,Month-to-month,No,Yes,Fiber optic,No,Yes,No,Yes,No,Electronic check,Yes,No,No,No,No,Female,3,0.0016051364365971107,Month-to-month|No|Yes|Fiber optic|No|Yes|No|Yes|No|Electronic check|Yes|No|No|No|No|Female,181581389897773053cd744ee14e714f7595f717d3502995e815443f617ded2a
99,Month-to-month,No,No,Fiber optic,Yes,Yes,No,Yes,No,Electronic check,Yes,Yes,No,Yes,No,Male,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|Yes|Yes|No|Yes|No|Electronic check|Yes|Yes|No|Yes|No|Male,94c6f400e7a4591a2946a9a644723422011a15e6c3c8648bb5aa3230333b1d2e
100,Month-to-month,No,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,Male,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|No|Yes|Yes|Yes|Male,6ec7e9c209d6dd94dd1851f0017d04b83d457e59b5b71e0ea60e5371c3e21d2d
101,Month-to-month,No,No,Fiber optic,No,No,No,No,No,Electronic check,Yes,No,Yes,No,No,Male,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|No|No|No|No|No|Electronic check|Yes|No|Yes|No|No|Male,81ee844fa99c32f170c07696b9cd88e59c9fef546083ab54a06a52c78d3ca8b2
102,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,Male,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|Yes|Electronic check|Yes|Yes|Yes|No|No|Male,e84ee534a8300e9e4895976164c1e5c16816292620dffcb060ffb214d634a342
103,Month-to-month,No,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,Yes,No,Yes,No,Female,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|Yes|No|Yes|No|Female,bfee5c52deccdd116d0c0b889e70d29b58a8c8a1210a7f32af5af07c68cdca8f
104,Month-to-month,No,No internet service,No,No,No internet service,No internet service,No,Yes,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,Female,3,0.0016051364365971107,Month-to-month|No|No internet service|No|No|No internet service|No internet service|No|Yes|Bank transfer (automatic)|Yes|No|No internet service|No internet service|No internet service|Female,00cc318f8a194431cd8e27efa825e6567fd7e45e8a528909a467013af952822f
105,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,Yes,No,Yes,No,No,Female,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|Yes|Electronic check|Yes|No|Yes|No|No|Female,484970c3332c79131cfd37d2501018db4a137c936f467e51b787b20b9939599e
106,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,Female,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|Yes|Electronic check|Yes|Yes|Yes|No|No|Female,2209f4a8abc0d351365b83aae60d6cd7781b64fe77a34da18bb1c9cc37976b01
107,Month-to-month,No,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,Yes,Yes,Yes,No,Female,3,0.0016051364365971107,Month-to-month|No|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|Yes|Yes|Yes|No|Female,48a2059b65a03c6e1b2a8a912e93ffd98fea71f4b4c98219f383e2ad4825cb2d
108,Month-to-month,No,No,Fiber optic,No,No,Yes,No,No,Electronic check,Yes,No,No,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|Yes|No|No|Electronic check|Yes|No|No|Yes|No|Female,2fa4941b34953d364547c7ca0b140a7ef79409a4680b4ca5932da061b7ae282a
109,Month-to-month,No,No,Fiber optic,No,No,No,Yes,Yes,Electronic check,Yes,Yes,Yes,No,No,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|No|Yes|Yes|Electronic check|Yes|Yes|Yes|No|No|Male,6700676e02914f8e0f876fc1004ee4e914f98c034b28f7a1cacf468536017958
110,Month-to-month,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,Yes,No,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|Yes|No|Yes|No|Female,39424caace64ec2159bf98b7daa1b35bf6f651500750b8cd41a9898258bb53e8
111,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,Yes,Electronic check,Yes,No,No,No,No,Female,2,0.001070090957731407,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|Yes|Electronic check|Yes|No|No|No|No|Female,fb68b81b93a5634785e8d667d09d6c62b4c99587e4c777787071963f544685f7
112,Month-to-month,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|Yes|Yes|Yes|No|Female,7b2093b8d4f5a68a7cc16c48a05615236efefdd4cb3cd7d9094f5097e49c32c8
113,Month-to-month,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|No|Yes|Yes|No|Male,0e84c7cf1dfa6a0e79d0f2e085d92a763ce3ea0dc2f7eb75c70d09b237b70dfd
114,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,Yes,Bank transfer (automatic),Yes,No,No,No,No,Male,2,0.001070090957731407,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|Yes|Bank transfer (automatic)|Yes|No|No|No|No|Male,42fc0c4420a928e2323993b8c0fcdb984cfe887eb1dc681bff1d6a9539ce6b42
115,Month-to-month,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,Electronic check,Yes,No,No,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|Yes|Yes|Yes|No|Electronic check|Yes|No|No|Yes|No|Female,2ea89afcd48abc313d26d28145461e87052f568201acc53fbb4053be98c182f2
116,Month-to-month,No,No,Fiber optic,No,No,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|No|Yes|No|Bank transfer (automatic)|Yes|No|Yes|Yes|No|Female,2239ee1b7c2106a75973dee3f1ade04818e267b4c430a2d11f1e22151bbf577c
117,Month-to-month,No,No,Fiber optic,No,No,No,Yes,Yes,Electronic check,Yes,Yes,No,No,No,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|No|Yes|Yes|Electronic check|Yes|Yes|No|No|No|Male,b560e58452294b8551a88bc045679e701b200453b41ec88b946b1ad162e3553e
118,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,No,No,Yes,No,Female,2,0.001070090957731407,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|No|No|Yes|No|Female,5148f3ffa71d7f5895ebf6367542244b299b6770eca522500165571373893b06
119,Month-to-month,No,No internet service,No,No,No internet service,No internet service,No,No,Bank transfer (automatic),Yes,No,No internet service,No internet service,No internet service,Male,2,0.001070090957731407,Month-to-month|No|No internet service|No|No|No internet service|No internet service|No|No|Bank transfer (automatic)|Yes|No|No internet service|No internet service|No internet service|Male,056402ceb0b36685f7e54d3ca60fa4e54eaeb04f7e88022d827971b9745afb99
120,Month-to-month,No,No internet service,No,No,No internet service,No internet service,No,No,Electronic check,Yes,No,No internet service,No internet service,No internet service,Female,2,0.001070090957731407,Month-to-month|No|No internet service|No|No|No internet service|No internet service|No|No|Electronic check|Yes|No|No internet service|No internet service|No internet service|Female,1d39e2fdf54f8cf34e74862f19403d093e36d6ed4781339488566fa3ac516b9a
121,Month-to-month,No,No,Fiber optic,No,No,No,Yes,No,Mailed check,Yes,No,No,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|No|Yes|No|Mailed check|Yes|No|No|Yes|No|Female,327b9287ae5685bc0f8c7633cfca69e3a20993349ef18fe1420da5d3c2aa7215
122,Month-to-month,No,No,Fiber optic,No,No,No,No,No,Electronic check,Yes,No,Yes,No,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|No|No|No|Electronic check|Yes|No|Yes|No|No|Female,756fee0b68bcd6612c1c3fd2dd18858175538163fe2254260e816dfec20c66ff
123,Month-to-month,No,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,Yes,Yes,No,No,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|Yes|Yes|No|No|Male,47a9e915ed8f353d9e90f8516897a98ff16951ba692468ffaeccefa9ee88ec41
124,Month-to-month,No,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,Yes,No,Yes,No,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|Yes|No|Yes|No|Male,bbe47dce1a58c5d7c7d92a91cd0b94914c73bd81cbd1480525e61c2cc4bea60b
125,Month-to-month,No,Yes,DSL,No,No,No,Yes,No,Electronic check,Yes,No,No,No,No,Male,2,0.001070090957731407,Month-to-month|No|Yes|DSL|No|No|No|Yes|No|Electronic check|Yes|No|No|No|No|Male,d4259985e58352fd86fb7d0dbb8f874c5ec3eebf449acb5484580b03ac772dd1
126,Month-to-month,No,No,Fiber optic,No,No,No,Yes,No,Electronic check,Yes,No,No,No,Yes,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|No|Yes|No|Electronic check|Yes|No|No|No|Yes|Male,a9e195850155067e19d4f6e397fc52faf58a17b798e838c3d42c871cd2bdbe7d
127,Month-to-month,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|No|Yes|Yes|No|Female,a2b125e0ba1084005658334be1dfe5ad861cc3a2850a9462f912396633df95be
128,Month-to-month,Yes,No,Fiber optic,No,No,No,No,Yes,Electronic check,Yes,No,No,Yes,No,Male,2,0.001070090957731407,Month-to-month|Yes|No|Fiber optic|No|No|No|No|Yes|Electronic check|Yes|No|No|Yes|No|Male,e9891b6be952c41123b6957df5843f1bcfbaebc05d731800352b549325d1d37a
129,Month-to-month,No,No,Fiber optic,No,No,No,Yes,No,Bank transfer (automatic),Yes,No,No,No,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|No|Yes|No|Bank transfer (automatic)|Yes|No|No|No|No|Female,68aad7f205f9ebbf62852a6f2833ec5e47963217854d65949a7bbfd032874ed0
130,Month-to-month,No,No,Fiber optic,No,No,No,Yes,No,Bank transfer (automatic),Yes,No,No,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|No|Yes|No|Bank transfer (automatic)|Yes|No|No|Yes|No|Female,fe6c5601f63ab05d7e82454de2a38a6f00300bb5c551c7d8235fd239e29a81bc
131,Month-to-month,No,No,Fiber optic,No,No,No,No,No,Electronic check,Yes,No,No,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|No|No|No|Electronic check|Yes|No|No|Yes|No|Female,d5421e4760ccc11f79a146e8791e8712d86547d410b55e4b9382de4f196cc734
132,Month-to-month,No,No,Fiber optic,No,No,No,No,Yes,Electronic check,Yes,No,Yes,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|No|No|No|No|Yes|Electronic check|Yes|No|Yes|Yes|No|Female,928d369f8cf032974ec6e776e9a367a195dc9cbe33f436e17dbcbfbeac0edb6b
133,Month-to-month,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Electronic check,Yes,No,No,No,No,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|Yes|No|Yes|Yes|Electronic check|Yes|No|No|No|No|Male,20b194d4ff5de45c5e2bb2678643c32d62fe4b912296506c0990984e002b1cb2
134,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,No,No,Yes,Yes,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|No|No|Yes|Yes|Male,79bbf5c44ef62f9f8a06cdd7d585c0e591d8c769d8034ad18adb180578205cbf
135,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Bank transfer (automatic),Yes,No,No,No,No,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Bank transfer (automatic)|Yes|No|No|No|No|Male,c8522d2ade512dacfe521e1aa91e7adea7f2c17136b18d58f60760c37c27b292
136,Month-to-month,Yes,Yes,DSL,No,No,No,Yes,Yes,Electronic check,Yes,No,No,No,No,Male,2,0.001070090957731407,Month-to-month|Yes|Yes|DSL|No|No|No|Yes|Yes|Electronic check|Yes|No|No|No|No|Male,278543e6c26c4f9b4baf762640012565b5211b500ec578c5587b9ee756d79f59
137,Month-to-month,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Bank transfer (automatic),Yes,No,No,Yes,No,Female,2,0.001070090957731407,Month-to-month|Yes|No|Fiber optic|Yes|No|No|Yes|Yes|Bank transfer (automatic)|Yes|No|No|Yes|No|Female,c1e0d0bdb4a6811e0f347e64f930a770d7f7961cb90d5e8dbfbc28509679e622
138,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Bank transfer (automatic),Yes,No,Yes,Yes,No,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Bank transfer (automatic)|Yes|No|Yes|Yes|No|Male,973d73c90d15b64ccd1603556e7880b2d1a0054ace780b0c419c47eb837ac497
139,Month-to-month,No,No,Fiber optic,Yes,No,Yes,Yes,No,Electronic check,Yes,Yes,No,Yes,No,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|Yes|Yes|No|Electronic check|Yes|Yes|No|Yes|No|Male,2c2e5a475671a97977a5ce0f58bfab41e16f23df33b588bf5062f420f5cb909b
140,Month-to-month,No,No,Fiber optic,Yes,No,Yes,Yes,No,Electronic check,Yes,No,Yes,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|Yes|Yes|No|Electronic check|Yes|No|Yes|Yes|No|Female,32d31d99bf8e0a9a3ae7721b6a3db9d301b1658e05da07c52d0b0e896d7a8069
141,Month-to-month,No,No,Fiber optic,Yes,No,Yes,Yes,No,Electronic check,Yes,No,No,No,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|Yes|Yes|No|Electronic check|Yes|No|No|No|No|Female,40fb152ff957ad4d8afcfba1397afac8485ab9d072798a5420c2a71965e5d6ee
142,Month-to-month,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,Yes,No,No,No,No,Male,2,0.001070090957731407,Month-to-month|Yes|No|Fiber optic|Yes|No|No|Yes|Yes|Electronic check|Yes|No|No|No|No|Male,c78a2b2811273aff0d5d550c6cc606b58409b02e83524548933e5e692f58219f
143,Month-to-month,Yes,No internet service,No,No,No internet service,No internet service,Yes,Yes,Electronic check,Yes,No,No internet service,No internet service,No internet service,Female,2,0.001070090957731407,Month-to-month|Yes|No internet service|No|No|No internet service|No internet service|Yes|Yes|Electronic check|Yes|No|No internet service|No internet service|No internet service|Female,77231a853059017c44b6a1e6515dff194a0a8fa7c51280c38de41b5fdee1c3bc
144,Month-to-month,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,Yes,No,Yes,No,No,Female,2,0.001070090957731407,Month-to-month|Yes|No|Fiber optic|Yes|No|No|Yes|Yes|Electronic check|Yes|No|Yes|No|No|Female,d6a76873fa8d91afe44787a370902d3d46caf77d914fc9982e07205f78d54d7b
145,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Credit card (automatic),Yes,Yes,Yes,No,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Credit card (automatic)|Yes|Yes|Yes|No|No|Female,30cfcad839d73d8bee163767812384fa935dfaf98b562482318189c5fb41c122
146,Month-to-month,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,Yes,No,Yes,Yes,No,Female,2,0.001070090957731407,Month-to-month|Yes|No|Fiber optic|Yes|No|No|Yes|Yes|Electronic check|Yes|No|Yes|Yes|No|Female,b6b4d1dadad2cdfaaaf7b027a7e2b61e195ba012007159b3b91a334d1ff80a7c
147,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,No,No,Yes,Yes,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|No|No|Yes|Yes|Female,875543c658212067c97a9334bae93fb4347aabef642d4afc30692787f3c0eb27
148,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,No,Yes,Yes,Yes,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|No|Yes|Yes|Yes|Female,fdcb5001ac71a624c9322504e96c17476b794c693a17c498f9837a804305b0a1
149,Month-to-month,Yes,No,Fiber optic,No,No,No,Yes,Yes,Electronic check,Yes,No,Yes,No,No,Female,2,0.001070090957731407,Month-to-month|Yes|No|Fiber optic|No|No|No|Yes|Yes|Electronic check|Yes|No|Yes|No|No|Female,fd1f584ca486173861c91f81895ec93a8d15f90a2fb59dc8907600c2294390b6
150,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,Yes,No,Yes,No,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|Yes|No|Yes|No|Male,bafa69e574086e19c6eef46134104665d447bdef73bdcf02dafbd8f748cb7c34
151,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Electronic check,Yes,Yes,Yes,No,No,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Electronic check|Yes|Yes|Yes|No|No|Male,bbb47e2bf1c8bb6455f2728fe4bb4382b58efbcb535ff2b509e63479746d85eb
152,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Mailed check,Yes,No,No,No,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Mailed check|Yes|No|No|No|No|Female,32782196aef9acf6bd3a1338ee9054f7b45af251cc61b86c0017eb4d929d1b62
153,Month-to-month,Yes,No internet service,No,No,No internet service,No internet service,No,No,Mailed check,Yes,No,No internet service,No internet service,No internet service,Male,2,0.001070090957731407,Month-to-month|Yes|No internet service|No|No|No internet service|No internet service|No|No|Mailed check|Yes|No|No internet service|No internet service|No internet service|Male,e5338859b482240d1a06e2518107011fc388f97f1f8fb2f807b4bc020201149b
154,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,Yes,Mailed check,Yes,Yes,No,No,No,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|Yes|Mailed check|Yes|Yes|No|No|No|Male,52e934e2cb3dc6940b0ade35a32ab98b81db32745bc2fa3fc4069d3743327ccb
155,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Mailed check,Yes,No,Yes,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Mailed check|Yes|No|Yes|Yes|No|Female,6adfe8ab37c617d95264d8734220f57b545c8390a3912879bba283f36f01c4a6
156,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,No,Mailed check,Yes,No,Yes,Yes,Yes,Male,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|No|Mailed check|Yes|No|Yes|Yes|Yes|Male,507bc413050bd9fb229e63e53584eefa54e06772e2dfbff09244e7e39c43ce74
157,Month-to-month,No,No,Fiber optic,Yes,No,No,Yes,Yes,Electronic check,Yes,Yes,Yes,Yes,No,Female,2,0.001070090957731407,Month-to-month|No|No|Fiber optic|Yes|No|No|Yes|Yes|Electronic check|Yes|Yes|Yes|Yes|No|Female,550395a55b0374d18df1810b734273f0dcc505a091a31cf6d44730dc936a34cf
