,customerID,tenure,Churn,bucket
7018,1122-JWTJW,1,1,One to 10 days
322,8705-WZCYL,1,0,One to 10 days
5071,1746-TGTWV,1,0,One to 10 days
199,3645-DEYGF,1,0,One to 10 days
139,0390-DCFDQ,1,1,One to 10 days
5446,6141-OOXUQ,1,1,One to 10 days
5450,7503-ZGUZJ,1,1,One to 10 days
133,3091-FYHKI,1,1,One to 10 days
5454,2506-TNFCO,1,1,One to 10 days
211,4195-NZGTA,1,0,One to 10 days
20,8779-QRDMV,1,1,One to 10 days
459,1452-VOQCH,1,0,One to 10 days
419,5564-NEMQO,1,1,One to 10 days
5498,1976-CFOCS,1,1,One to 10 days
509,1135-LMECX,1,0,One to 10 days
4322,7394-LWLYN,2,0,One to 10 days
4262,5485-WUYWF,2,1,One to 10 days
2504,8433-WXGNA,2,1,One to 10 days
3346,2545-EBUPK,2,0,One to 10 days
3048,1728-BQDMA,2,0,One to 10 days
1335,4671-LXRDQ,2,1,One to 10 days
5716,8903-XEBGX,2,0,One to 10 days
2519,4927-WWOOZ,2,0,One to 10 days
4276,1226-UDFZR,2,1,One to 10 days
6265,3278-FSIXX,2,0,One to 10 days
1381,3717-OEAUQ,2,0,One to 10 days
5707,4537-DKTAL,2,0,One to 10 days
4341,3754-DXMRT,2,1,One to 10 days
6622,4662-EKDPQ,2,1,One to 10 days
5064,5673-TIYIB,2,1,One to 10 days
346,2034-GDRCN,2,1,One to 10 days
6645,8006-PYCSW,2,0,One to 10 days
1261,4741-WWJQZ,2,0,One to 10 days
3043,3677-IYRBF,2,1,One to 10 days
6227,2842-JTCCU,2,1,One to 10 days
1255,4030-VPZBD,2,1,One to 10 days
2662,8348-HFYIV,2,1,One to 10 days
969,3158-MOERK,2,1,One to 10 days
432,2181-UAESM,2,0,One to 10 days
950,4208-UFFGW,2,1,One to 10 days
6091,3097-NQYSN,2,1,One to 10 days
5398,3936-QQFLL,2,0,One to 10 days
4997,4816-JBHOV,2,1,One to 10 days
3222,6817-WTYHE,2,0,One to 10 days
5617,0816-TSPHQ,2,0,One to 10 days
3217,3594-IVHJZ,2,0,One to 10 days
999,3234-VKACU,2,0,One to 10 days
4617,3007-FDPEA,2,0,One to 10 days
4634,9426-SXNHE,2,0,One to 10 days
4638,7817-BOQPW,2,1,One to 10 days
4648,9717-QEBGU,2,0,One to 10 days
4660,0883-EIBTI,2,1,One to 10 days
2698,8150-QUDFX,2,0,One to 10 days
852,8713-IGZSO,2,0,One to 10 days
4664,7571-YXDAD,2,1,One to 10 days
4668,1791-PQHBB,2,0,One to 10 days
2706,7598-UAASY,2,1,One to 10 days
4678,3006-XIMLN,2,1,One to 10 days
900,1051-GEJLJ,2,0,One to 10 days
1260,9992-UJOEL,2,0,One to 10 days
1007,6993-OHLXR,2,1,One to 10 days
4556,3750-CKVKH,2,1,One to 10 days
371,0259-GBZSH,2,1,One to 10 days
4384,8642-GVWRF,2,1,One to 10 days
2549,0188-GWFLE,2,0,One to 10 days
3319,3866-MDTUB,2,1,One to 10 days
2553,9137-NOQKA,2,0,One to 10 days
6673,3798-EPWRR,2,0,One to 10 days
1223,1618-CFHME,2,1,One to 10 days
5039,4713-LZDRV,2,1,One to 10 days
6687,5561-NWEVX,2,1,One to 10 days
5037,8943-URTMR,2,1,One to 10 days
2647,4986-MXSFP,2,0,One to 10 days
392,0224-RLWWD,2,0,One to 10 days
1133,3156-QLHBO,2,0,One to 10 days
6703,2737-WFVYW,2,1,One to 10 days
1083,9878-TNQGW,2,1,One to 10 days
1071,3097-NNSPB,2,1,One to 10 days
1070,6166-ILMNY,2,1,One to 10 days
2623,3130-ICDUP,2,0,One to 10 days
1058,2074-GKOWZ,2,1,One to 10 days
2629,5028-GZLDO,2,1,One to 10 days
6726,0685-MLYYM,2,1,One to 10 days
3022,1796-JANOW,2,0,One to 10 days
1148,7851-WZEKY,2,1,One to 10 days
1410,7024-OHCCK,2,1,One to 10 days
6576,2342-CKIAO,2,0,One to 10 days
3373,2516-VQRRV,2,1,One to 10 days
3790,6598-RFFVI,2,1,One to 10 days
5246,1981-INRFU,2,1,One to 10 days
1998,7615-ESMYF,2,1,One to 10 days
3529,2880-FPNAE,2,0,One to 10 days
134,2372-HWUHI,2,1,One to 10 days
210,7841-TZDMQ,2,1,One to 10 days
3080,1777-JYQPJ,2,0,One to 10 days
3811,3620-MWJNE,2,0,One to 10 days
2303,7377-DMMRI,2,1,One to 10 days
3827,6870-ECSHE,2,0,One to 10 days
1948,8183-ONMXC,2,1,One to 10 days
3078,5277-ZLOOR,2,1,One to 10 days
3848,8805-JNRAZ,2,0,One to 10 days
6066,5349-IECLD,2,1,One to 10 days
6462,8413-VONUO,2,1,One to 10 days
1880,6474-FVJLC,2,1,One to 10 days
3497,9799-CAYJJ,2,0,One to 10 days
5432,1597-FZREH,2,1,One to 10 days
235,1251-KRREG,2,1,One to 10 days
5860,4512-ZUIYL,2,1,One to 10 days
3493,5968-VXZLG,2,0,One to 10 days
1851,2485-ITVKB,2,1,One to 10 days
3916,5600-KTXFM,2,0,One to 10 days
6313,0754-UKWQP,2,1,One to 10 days
3485,6221-AVQYL,2,1,One to 10 days
2007,8086-OVPWV,2,1,One to 10 days
2030,3090-LETTY,2,0,One to 10 days
3749,4424-TKOPW,2,1,One to 10 days
2054,9734-UYXQI,2,1,One to 10 days
3595,2260-USTRB,2,1,One to 10 days
3097,2410-CIYFZ,2,0,One to 10 days
6368,2720-WGKHP,2,1,One to 10 days
3603,1501-SGHBW,2,1,One to 10 days
3591,0133-BMFZO,2,1,One to 10 days
3621,2933-FILNV,2,1,One to 10 days
2184,4695-WJZUE,2,1,One to 10 days
2183,6844-DZKRF,2,0,One to 10 days
2171,3995-WFCSM,2,0,One to 10 days
31,4929-XIHVW,2,0,One to 10 days
162,4482-EWFMI,2,0,One to 10 days
2161,5159-YFPKQ,2,1,One to 10 days
251,4629-NRXKX,2,1,One to 10 days
2156,2737-YNGYW,2,1,One to 10 days
5232,1755-RMCXH,2,0,One to 10 days
171,1875-QIVME,2,1,One to 10 days
2098,4137-BTIKL,2,0,One to 10 days
6345,6048-QBXKL,2,0,One to 10 days
2846,0541-FITGH,2,0,One to 10 days
2262,4529-CKBCL,2,1,One to 10 days
3721,2839-RFSQE,2,1,One to 10 days
5214,2983-ZANRP,2,1,One to 10 days
3731,2897-DOVND,2,0,One to 10 days
3735,3489-HHPFY,2,0,One to 10 days
3740,0508-OOLTO,2,0,One to 10 days
6411,5119-NZPTV,2,0,One to 10 days
3638,7579-OOPEC,2,1,One to 10 days
5087,8739-QOTTN,2,0,One to 10 days
3932,1304-NECVQ,2,1,One to 10 days
258,4959-JOSRX,2,1,One to 10 days
1596,7321-VGNKU,2,0,One to 10 days
1595,2761-OCIAX,2,1,One to 10 days
4109,0746-JTRFU,2,1,One to 10 days
6133,9638-JIQYA,2,0,One to 10 days
2441,9050-IKDZA,2,0,One to 10 days
1559,9818-XQCUV,2,0,One to 10 days
816,6275-YDUVO,2,1,One to 10 days
1530,3703-VAVCL,2,1,One to 10 days
4161,4223-WOZCM,2,0,One to 10 days
1519,7881-EVUAD,2,1,One to 10 days
6591,5832-XKAES,2,1,One to 10 days
6277,4195-SMMNX,2,1,One to 10 days
4180,5482-PLVPE,2,1,One to 10 days
1486,5208-HFSBT,2,1,One to 10 days
5753,7636-XUHWW,2,0,One to 10 days
1476,5067-DGXLL,2,0,One to 10 days
6273,4342-HENTK,2,1,One to 10 days
2482,9588-OZDMQ,2,0,One to 10 days
327,5804-LEPIM,2,1,One to 10 days
3379,0396-HUJBP,2,0,One to 10 days
5993,2080-GKCWQ,2,0,One to 10 days
1436,9546-CQJSU,2,1,One to 10 days
3374,7580-UGXNC,2,1,One to 10 days
6604,7729-JTEEC,2,0,One to 10 days
334,2868-SNELZ,2,1,One to 10 days
2431,8263-JQAIK,2,1,One to 10 days
3412,4854-SSLTN,2,0,One to 10 days
6288,3422-GALYP,2,0,One to 10 days
6552,9317-WZPGV,2,1,One to 10 days
6308,5442-BHQNG,2,0,One to 10 days
5844,2905-KFQUV,2,0,One to 10 days
3475,8610-ZIKJJ,2,0,One to 10 days
1779,5091-HFAZW,2,0,One to 10 days
7030,0871-OPBXW,2,0,One to 10 days
5151,5562-YJQGT,2,0,One to 10 days
5150,7017-VFULY,2,0,One to 10 days
1772,7198-GLXTC,2,1,One to 10 days
2374,9101-NTIXF,2,0,One to 10 days
5837,2969-QWUBZ,2,0,One to 10 days
1763,6519-CFDBX,2,0,One to 10 days
1742,5318-IXUZF,2,1,One to 10 days
3938,6629-LADHQ,2,0,One to 10 days
6520,0220-EBGCE,2,1,One to 10 days
1720,6407-UTSLV,2,0,One to 10 days
4013,9667-TKTVZ,2,0,One to 10 days
6529,7235-NXZCP,2,1,One to 10 days
5806,7854-EKTJL,2,1,One to 10 days
6538,5712-PTIWW,2,1,One to 10 days
2398,7389-KBFIT,2,0,One to 10 days
2808,6645-MXQJT,2,0,One to 10 days
5136,3295-YVUSR,2,0,One to 10 days
4059,3415-TAILE,2,1,One to 10 days
2407,8835-VSDSE,2,1,One to 10 days
3435,4450-DLLMH,2,0,One to 10 days
1620,6022-KOUQO,2,0,One to 10 days
3999,5276-KQWHG,2,1,One to 10 days
4689,2832-SCUCO,2,0,One to 10 days
6362,6856-RAURS,2,0,One to 10 days
658,4464-JCOLN,2,1,One to 10 days
47,7760-OYPDY,2,1,One to 10 days
5529,5919-VCZYM,2,0,One to 10 days
703,6942-LBFDP,2,0,One to 10 days
666,7538-GWHML,2,1,One to 10 days
6854,9700-ZCLOT,2,0,One to 10 days
779,0322-CHQRU,2,1,One to 10 days
2729,1143-NMNQJ,2,1,One to 10 days
492,0388-EOPEX,2,1,One to 10 days
4764,2962-XPMCQ,2,1,One to 10 days
4746,0637-KVDLV,2,1,One to 10 days
6106,5493-SDRDQ,2,1,One to 10 days
777,7314-OXENN,2,1,One to 10 days
46,5948-UJZLF,2,0,One to 10 days
2725,4236-UJPWO,2,0,One to 10 days
5380,9689-PTNPG,2,1,One to 10 days
3141,5649-ANRML,2,1,One to 10 days
6158,3845-FXCYS,2,0,One to 10 days
4916,3420-YJLQT,2,0,One to 10 days
4862,3721-CNEYS,2,1,One to 10 days
2,3668-QPYBK,2,1,One to 10 days
795,5173-WXOQV,2,0,One to 10 days
687,0067-DKWBL,2,1,One to 10 days
4952,7379-FNIUJ,2,0,One to 10 days
4794,0366-NQSHS,2,0,One to 10 days
601,5173-ZXXXL,2,0,One to 10 days
3139,1142-WACZW,2,1,One to 10 days
458,4237-CLSMM,2,0,One to 10 days
491,6778-YSNIH,2,0,One to 10 days
4,9237-HQITU,2,1,One to 10 days
4893,4432-ADRLB,2,1,One to 10 days
4969,2303-PJYHN,2,0,One to 10 days
507,7218-HKQFK,2,1,One to 10 days
741,6923-JHPMP,2,0,One to 10 days
6159,5857-XRECV,2,0,One to 10 days
720,4697-LUPSU,2,0,One to 10 days
2998,4770-UEZOX,2,0,One to 10 days
648,5644-PDMZC,2,1,One to 10 days
4777,7501-VTYLJ,2,0,One to 10 days
4700,5365-LLFYV,2,0,One to 10 days
754,0139-IVFJG,2,0,One to 10 days
5595,2308-STERM,2,0,One to 10 days
532,4234-XTNEA,2,0,One to 10 days
6109,8654-DHAOW,2,0,One to 10 days
6848,5916-QEWPT,2,0,One to 10 days
677,0822-GAVAP,2,1,One to 10 days
579,2640-LYMOV,2,0,One to 10 days
6796,8450-JOVAH,2,1,One to 10 days
776,9505-SQFSW,3,0,One to 10 days
6140,0178-CIIKR,3,0,One to 10 days
3016,4484-CGXFK,3,1,One to 10 days
1934,4587-NUKOX,3,1,One to 10 days
1867,0923-PNFUB,3,1,One to 10 days
6241,8878-HMWBV,3,1,One to 10 days
5631,6542-LWGXJ,3,0,One to 10 days
3516,7587-RZNME,3,1,One to 10 days
3905,5759-RCVCB,3,1,One to 10 days
1941,9261-WDCAF,3,0,One to 10 days
5989,5567-WSELE,3,1,One to 10 days
1029,4184-TJFAN,3,1,One to 10 days
1496,3195-TQDZX,3,0,One to 10 days
65,5122-CYFXA,3,0,One to 10 days
1572,7675-OZCZG,3,1,One to 10 days
3306,9643-AVVWI,3,0,One to 10 days
6864,5480-HPRRX,3,1,One to 10 days
1520,6184-DYUOB,3,0,One to 10 days
6818,2710-WYVXG,3,0,One to 10 days
7008,1980-KXVPM,3,1,One to 10 days
1206,6077-BDPXA,3,0,One to 10 days
5763,9633-XQABV,3,0,One to 10 days
5179,9048-JVYVF,3,1,One to 10 days
1914,5356-CSVSQ,3,0,One to 10 days
1526,2984-AFWNC,3,0,One to 10 days
6681,1389-CXMLU,3,1,One to 10 days
3871,5299-SJCZT,3,1,One to 10 days
2815,0772-GYEQQ,3,1,One to 10 days
1903,3318-NMQXL,3,0,One to 10 days
1878,0463-WZZKO,3,0,One to 10 days
3492,0975-VOOVL,3,0,One to 10 days
747,3966-HRMZA,3,0,One to 10 days
5866,7526-IVLYU,3,0,One to 10 days
6283,6956-SMUCM,3,1,One to 10 days
1930,2792-VPPET,3,0,One to 10 days
5865,2621-UDNLU,3,0,One to 10 days
1189,3916-NRPAP,3,0,One to 10 days
1010,0929-HYQEW,3,0,One to 10 days
1215,9897-KXHCM,3,1,One to 10 days
6894,1400-MMYXY,3,1,One to 10 days
3885,4090-KPJIP,3,0,One to 10 days
665,2800-VEQXM,3,0,One to 10 days
584,2393-DIVAI,3,0,One to 10 days
5845,4581-SSPWD,3,1,One to 10 days
2343,2637-FKFSY,3,0,One to 10 days
6139,3039-MJSLN,3,0,One to 10 days
4446,6161-UUUTA,3,1,One to 10 days
3978,0432-CAJZV,3,0,One to 10 days
5282,3049-SOLAY,3,1,One to 10 days
1747,3198-VELRD,3,1,One to 10 days
4967,4398-HSCJH,3,1,One to 10 days
2385,5156-UMKOW,3,0,One to 10 days
5144,1078-TDCRN,3,0,One to 10 days
4494,0225-ZORZP,3,0,One to 10 days
1724,7398-SKNQZ,3,0,One to 10 days
1147,0411-EZJZE,3,0,One to 10 days
1719,2081-VEYEH,3,0,One to 10 days
762,7379-POKDZ,3,1,One to 10 days
1102,8824-RWFXJ,3,1,One to 10 days
650,9576-ANLXO,3,1,One to 10 days
5547,9611-CTWIH,3,1,One to 10 days
1707,4854-CIDCF,3,0,One to 10 days
1635,2988-PLAHS,3,0,One to 10 days
74,5630-AHZIL,3,0,One to 10 days
5816,0374-IOEGQ,3,0,One to 10 days
1696,8593-WHYHV,3,1,One to 10 days
4478,0988-JRWWP,3,0,One to 10 days
1655,7963-GQRMY,3,1,One to 10 days
757,0030-FNXPP,3,0,One to 10 days
4056,3329-WDIOK,3,1,One to 10 days
4475,4693-VWVBO,3,0,One to 10 days
115,3071-VBYPO,3,0,One to 10 days
6922,9398-MMQTO,3,0,One to 10 days
2968,0258-NOKBL,3,0,One to 10 days
1079,0455-XFASS,3,0,One to 10 days
6718,8676-TRMJS,3,1,One to 10 days
6233,6394-HHHZM,3,0,One to 10 days
3246,8806-EAGWC,3,1,One to 10 days
4538,0378-TOVMS,3,1,One to 10 days
3927,4390-KYULV,3,1,One to 10 days
1047,4026-SKKHW,3,0,One to 10 days
5549,0329-GTIAJ,3,1,One to 10 days
2353,2789-HQBOU,3,0,One to 10 days
2962,3237-AJGEH,3,1,One to 10 days
5846,3370-HXOPH,3,0,One to 10 days
2434,1465-WCZVT,3,0,One to 10 days
5675,4983-CCWMC,3,0,One to 10 days
4442,9837-BMCLM,3,1,One to 10 days
260,7273-TEFQD,3,1,One to 10 days
3945,3815-SLMEF,3,1,One to 10 days
410,0334-GDDSO,3,1,One to 10 days
6024,5095-AESKG,3,1,One to 10 days
2589,7576-OYWBN,3,1,One to 10 days
4444,0137-UDEUO,3,1,One to 10 days
122,0404-SWRVG,3,1,One to 10 days
1159,4086-YQSNZ,3,1,One to 10 days
3410,4918-QLLIW,3,1,One to 10 days
3960,7404-JLKQG,3,0,One to 10 days
4851,2055-PDADH,3,1,One to 10 days
6716,9850-OWRHQ,3,1,One to 10 days
4095,0641-EVBOJ,3,0,One to 10 days
6504,6110-OHIHY,3,1,One to 10 days
6015,2325-NBPZG,3,0,One to 10 days
967,7764-BDPEE,3,0,One to 10 days
3180,6734-CKRSM,3,0,One to 10 days
2270,4140-MUHUG,3,1,One to 10 days
1400,7521-YXVZY,3,0,One to 10 days
3727,9057-SIHCH,3,1,One to 10 days
2477,1212-GLHMD,3,0,One to 10 days
6613,9770-LXDBK,3,0,One to 10 days
2841,9743-DQKQW,3,0,One to 10 days
6781,4919-MOAVT,3,1,One to 10 days
2797,6023-YEBUP,3,1,One to 10 days
2750,1179-INLAT,3,0,One to 10 days
5610,1320-HTRDR,3,1,One to 10 days
3196,4393-OBCRR,3,0,One to 10 days
4974,4430-UZIPO,3,1,One to 10 days
2047,8543-MSDMF,3,0,One to 10 days
4369,2592-SEIFQ,3,1,One to 10 days
3760,8617-ENBDS,3,0,One to 10 days
693,2276-YDAVZ,3,1,One to 10 days
6930,5570-PTWEH,3,1,One to 10 days
561,7343-EOBEU,3,0,One to 10 days
4288,5442-UTCVD,3,1,One to 10 days
3183,7890-VYYWG,3,1,One to 10 days
6350,3407-QGWLG,3,0,One to 10 days
4226,3519-ZKXGG,3,1,One to 10 days
1443,7055-HNEOJ,3,0,One to 10 days
5203,0734-OXWBT,3,0,One to 10 days
6401,0807-ZABDG,3,1,One to 10 days
3085,5052-PNLOS,3,1,One to 10 days
4356,3806-YAZOV,3,0,One to 10 days
6884,7384-GHBPI,3,1,One to 10 days
6777,9572-WUKSB,3,0,One to 10 days
6944,9039-ZVJDC,3,0,One to 10 days
146,6837-BJYDQ,3,0,One to 10 days
863,9944-HKVVB,3,1,One to 10 days
2110,3744-ZBHON,3,0,One to 10 days
4791,7808-DVWEP,3,0,One to 10 days
4259,1087-UDSIH,3,1,One to 10 days
3692,7159-FVYPK,3,0,One to 10 days
6258,5066-GFJMM,3,0,One to 10 days
869,0323-XWWTN,3,0,One to 10 days
6043,6338-AVWCY,3,1,One to 10 days
2105,0925-VYDLG,3,1,One to 10 days
697,5896-NPFWW,3,1,One to 10 days
4771,1678-FYZOW,3,1,One to 10 days
2260,6204-IEUXJ,3,1,One to 10 days
875,3050-GBUSH,3,0,One to 10 days
3049,0268-QKIWO,3,1,One to 10 days
2754,6351-SCJKT,3,0,One to 10 days
6157,6776-TLWOI,3,1,One to 10 days
4643,1230-QAJDW,3,0,One to 10 days
2144,1763-WQFUK,3,0,One to 10 days
187,8167-GJLRN,3,0,One to 10 days
6888,3191-CSNMG,3,0,One to 10 days
6999,2108-XWMPY,3,1,One to 10 days
4619,4290-BSXUX,3,1,One to 10 days
3778,9631-XEYKE,3,0,One to 10 days
5447,8660-BUETV,3,0,One to 10 days
1239,0319-QZTCO,3,0,One to 10 days
5621,6424-ELEYH,3,1,One to 10 days
3223,3082-VQXNH,3,0,One to 10 days
4603,3594-KADLU,3,0,One to 10 days
945,6680-WKXRZ,3,1,One to 10 days
1341,9269-CQOOL,3,1,One to 10 days
1236,5835-BEQEU,3,1,One to 10 days
5933,6496-SLWHQ,3,1,One to 10 days
2975,3043-TYBNO,3,0,One to 10 days
4317,5808-TOTXO,3,0,One to 10 days
6889,7952-OBOYL,3,0,One to 10 days
7001,6304-IJFSQ,3,1,One to 10 days
3808,7785-RDVIG,3,0,One to 10 days
3596,3656-TKRVZ,3,1,One to 10 days
4941,1449-XQEMT,3,1,One to 10 days
1317,9277-JOOMO,3,0,One to 10 days
5880,3538-WZPHD,3,1,One to 10 days
678,5760-IFJOZ,3,0,One to 10 days
3815,9306-CPCBC,3,1,One to 10 days
5878,8909-BOLNL,3,0,One to 10 days
5368,6168-WFVVF,3,1,One to 10 days
2557,4061-UKJWL,3,0,One to 10 days
2306,7245-NIIWQ,3,0,One to 10 days
6085,8364-TRMMK,3,1,One to 10 days
5098,8258-GSTJK,3,1,One to 10 days
723,1589-AGTLK,3,1,One to 10 days
3159,5150-ITWWB,3,0,One to 10 days
3193,1407-DIGZV,3,0,One to 10 days
3221,5960-MVTUK,3,0,One to 10 days
4898,8993-PHFWD,3,1,One to 10 days
3582,6357-JJPQT,3,0,One to 10 days
4223,4029-HPFVY,3,0,One to 10 days
682,4957-TREIR,3,0,One to 10 days
6249,7823-JSOAG,3,0,One to 10 days
6643,3411-WLRSQ,3,0,One to 10 days
2707,7938-OUHIO,3,1,One to 10 days
2284,8963-JLGJT,3,0,One to 10 days
5569,0013-EXCHZ,3,1,One to 10 days
6600,4592-IWTJI,3,1,One to 10 days
926,7074-IEVOJ,3,1,One to 10 days
1362,2568-BRGYX,4,1,One to 10 days
4466,4806-KEXQR,4,1,One to 10 days
2420,3694-DELSO,4,0,One to 10 days
7011,5482-NUPNA,4,1,One to 10 days
1361,3249-ZPQRG,4,1,One to 10 days
704,1456-TWCGB,4,0,One to 10 days
722,4952-YSOGZ,4,1,One to 10 days
4454,8410-BGQXN,4,0,One to 10 days
302,8266-VBFQL,4,0,One to 10 days
2957,2674-MIAHT,4,0,One to 10 days
5714,6108-OQZDQ,4,1,One to 10 days
353,0219-YTZUE,4,1,One to 10 days
2748,2495-INZWQ,4,1,One to 10 days
2819,1575-KRZZE,4,0,One to 10 days
301,8098-LLAZX,4,1,One to 10 days
3145,2919-HBCJO,4,1,One to 10 days
6095,0690-SRQID,4,0,One to 10 days
4283,7044-YAACC,4,0,One to 10 days
2478,7878-JGDKK,4,0,One to 10 days
3356,2235-ZGKPT,4,1,One to 10 days
4382,2277-VWCNI,4,0,One to 10 days
6826,7976-CICYS,4,0,One to 10 days
1539,5071-FBJFS,4,0,One to 10 days
4214,4228-ZGYUW,4,1,One to 10 days
3298,1336-EZFZY,4,0,One to 10 days
6282,1354-YZFNB,4,0,One to 10 days
4753,5729-KLZAR,4,1,One to 10 days
1463,4763-PGDPO,4,1,One to 10 days
6570,9626-WEQRM,4,0,One to 10 days
5387,8676-OOQEJ,4,0,One to 10 days
3303,7786-WBJYI,4,1,One to 10 days
6823,7009-LGECI,4,0,One to 10 days
3391,7234-KMNRQ,4,0,One to 10 days
3154,0581-BXBUB,4,0,One to 10 days
2468,2636-OHFMN,4,1,One to 10 days
3384,4585-HETAI,4,1,One to 10 days
5361,2495-TTHBQ,4,0,One to 10 days
4811,5175-AOBHI,4,1,One to 10 days
668,3859-CVCET,4,1,One to 10 days
1447,2951-QOQTK,4,1,One to 10 days
2453,1197-BVMVG,4,0,One to 10 days
660,5650-VDUDS,4,1,One to 10 days
4787,5542-DHSXL,4,0,One to 10 days
1593,0620-XEFWH,4,0,One to 10 days
1397,8714-CTZJW,4,0,One to 10 days
5788,4815-GBTCD,4,0,One to 10 days
3276,4210-QFJMF,4,1,One to 10 days
1401,5419-CONWX,4,1,One to 10 days
4433,4749-OJKQU,4,0,One to 10 days
6174,8650-RHRKE,4,1,One to 10 days
3408,2108-YKQTY,4,1,One to 10 days
2497,5702-SKUOB,4,0,One to 10 days
5563,4397-FRLTA,4,0,One to 10 days
3325,0697-ZMSWS,4,1,One to 10 days
1266,1251-STYSZ,4,0,One to 10 days
3403,9618-LFJRU,4,0,One to 10 days
5691,5619-XZZKR,4,0,One to 10 days
3402,4951-UKAAQ,4,1,One to 10 days
1563,3223-DWFIO,4,0,One to 10 days
5377,8313-KTIHG,4,0,One to 10 days
3290,7075-BNDVQ,4,0,One to 10 days
5673,6260-XLACS,4,0,One to 10 days
1676,0793-TWELN,4,0,One to 10 days
5069,1602-IJQQE,4,1,One to 10 days
5952,4430-YHXGG,4,0,One to 10 days
462,0880-TKATG,4,1,One to 10 days
6739,6994-KERXL,4,0,One to 10 days
220,9408-SSNVZ,4,1,One to 10 days
582,2865-TCHJW,4,1,One to 10 days
3837,3932-CMDTD,4,1,One to 10 days
223,0742-MOABM,4,1,One to 10 days
3125,5222-JCXZT,4,0,One to 10 days
3845,0004-TLHLJ,4,1,One to 10 days
6760,5295-PCJOO,4,1,One to 10 days
2087,3806-DXQOM,4,1,One to 10 days
5384,3137-LUPIX,4,0,One to 10 days
4575,8746-OQQRW,4,0,One to 10 days
4948,3446-QDSZF,4,0,One to 10 days
2655,9565-DJPIB,4,1,One to 10 days
2316,9367-OIUXP,4,0,One to 10 days
4647,7396-VJUZB,4,0,One to 10 days
2844,2265-CYWIV,4,1,One to 10 days
997,1374-DMZUI,4,1,One to 10 days
1900,0754-EEBDC,4,0,One to 10 days
6322,8752-STIVR,4,1,One to 10 days
1002,8120-JDCAM,4,0,One to 10 days
6770,3855-ONCAR,4,0,One to 10 days
865,3671-SHRSP,4,1,One to 10 days
4946,2612-RRIDN,4,1,One to 10 days
5516,6923-EFPNL,4,1,One to 10 days
1892,1636-NTNCO,4,0,One to 10 days
5173,2480-SQIOB,4,0,One to 10 days
3448,5949-EBSQK,4,1,One to 10 days
3507,4558-CGYCZ,4,0,One to 10 days
3830,2656-TABEH,4,1,One to 10 days
6445,5339-PXDVH,4,0,One to 10 days
2677,2608-BHKFN,4,1,One to 10 days
4618,6350-XFYGW,4,0,One to 10 days
6029,9714-EDSUC,4,0,One to 10 days
2679,7341-LXCAF,4,1,One to 10 days
2008,9430-FRQOC,4,1,One to 10 days
4899,1565-RHDJD,4,1,One to 10 days
2674,1855-CFULU,4,0,One to 10 days
6177,1260-TTRXI,4,1,One to 10 days
2682,9462-MJUAW,4,1,One to 10 days
906,5543-QDCRY,4,0,One to 10 days
933,4750-ZRXIU,4,1,One to 10 days
3763,2959-MJHIC,4,1,One to 10 days
3755,8443-ZRDBZ,4,1,One to 10 days
935,6630-UJZMY,4,0,One to 10 days
3081,6376-GAHQE,4,1,One to 10 days
2291,7488-MXJIV,4,1,One to 10 days
6746,8976-OQHGT,4,1,One to 10 days
946,6231-WFGFH,4,0,One to 10 days
6195,8111-RKSPX,4,1,One to 10 days
5591,7228-OMTPN,4,1,One to 10 days
3747,1548-ARAGG,4,0,One to 10 days
4891,8404-GFGCZ,4,0,One to 10 days
3079,2141-RRYGO,4,1,One to 10 days
957,8388-FYNPZ,4,0,One to 10 days
3743,2391-SOORI,4,1,One to 10 days
3824,6402-EJMWF,4,0,One to 10 days
7041,8361-LTMKD,4,1,One to 10 days
6970,8083-YTZES,4,1,One to 10 days
3664,6257-RJOHI,4,0,One to 10 days
2793,3904-UKFRE,4,0,One to 10 days
3233,0928-JMXNP,4,0,One to 10 days
6385,0702-PGIBZ,4,1,One to 10 days
1324,0031-PVLZI,4,1,One to 10 days
2732,9929-PLVPA,4,0,One to 10 days
1784,5687-DKDTV,4,1,One to 10 days
5967,5167-GBFRE,4,1,One to 10 days
2864,1564-HJUVY,4,0,One to 10 days
3882,9348-YVOMK,4,0,One to 10 days
4928,2718-GAXQD,4,1,One to 10 days
3976,5261-QSHQM,4,1,One to 10 days
3630,9986-BONCE,4,1,One to 10 days
1111,9763-PDTKK,4,1,One to 10 days
4942,2626-URJFX,4,1,One to 10 days
3091,8189-DUKMV,4,0,One to 10 days
834,9231-ZJYAM,4,1,One to 10 days
5546,7880-XSOJX,4,0,One to 10 days
3991,1731-TVIUK,4,1,One to 10 days
2173,2038-OEQZH,4,0,One to 10 days
5661,4396-KLSEH,4,0,One to 10 days
6372,6368-TZZDT,4,0,One to 10 days
4487,4116-IQRFR,4,0,One to 10 days
4933,9842-EFSYY,4,0,One to 10 days
1708,8640-SDGKB,4,1,One to 10 days
3465,2831-EBWRN,4,0,One to 10 days
3479,8229-TNIQA,4,1,One to 10 days
124,7219-TLZHO,4,0,One to 10 days
2950,3345-JHUEO,4,0,One to 10 days
2325,3097-PYWXL,4,0,One to 10 days
166,3376-BMGFE,4,1,One to 10 days
1018,3748-FVMZZ,4,0,One to 10 days
5667,6469-QJKZW,4,0,One to 10 days
4025,2984-MIIZL,4,1,One to 10 days
