,customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_bins,monthly_charges_bins
142,1095-WGNGG,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(57.6, 64.8]","(98.65, 108.7]"
143,2636-SJDOU,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),0,"(57.6, 64.8]","(78.55, 88.6]"
144,1131-QQZEB,Male,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
145,5716-EZXZN,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
146,6837-BJYDQ,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
147,2135-RXIHG,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,1,"(-0.073, 7.2]","(38.35, 48.4]"
148,6440-DKQGE,Male,No,No,Yes,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),0,"(28.8, 36.0]","(58.45, 68.5]"
149,3466-BYAVD,Male,No,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,0,"(14.4, 21.6]","(68.5, 78.55]"
150,3780-YVMFA,Female,No,Yes,Yes,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,0,"(7.2, 14.4]","(68.5, 78.55]"
151,3874-EQOEP,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,1,"(-0.073, 7.2]","(88.6, 98.65]"
152,1679-JRFBR,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(98.65, 108.7]"
153,9073-ZZIAY,Male,No,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0,"(57.6, 64.8]","(78.55, 88.6]"
154,3077-RSNTJ,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
155,6551-GNYDG,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),0,"(7.2, 14.4]","(78.55, 88.6]"
156,9167-APMXZ,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,"(21.6, 28.8]","(78.55, 88.6]"
157,2749-CTKAJ,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
158,6371-NZYEG,Male,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,0,"(14.4, 21.6]","(58.45, 68.5]"
159,7554-NEWDD,Male,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
160,8992-VONJD,Female,No,No,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0,"(7.2, 14.4]","(48.4, 58.45]"
161,0867-MKZVY,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,1,"(14.4, 21.6]","(78.55, 88.6]"
162,4482-EWFMI,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,0,"(-0.073, 7.2]","(68.5, 78.55]"
163,4648-YPBTM,Male,No,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0,"(50.4, 57.6]","(68.5, 78.55]"
164,2907-ILJBN,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
165,6345-FZOQH,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
166,3376-BMGFE,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,"(-0.073, 7.2]","(68.5, 78.55]"
167,5997-OPVFA,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(88.6, 98.65]"
168,3445-HXXGF,Male,Yes,Yes,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1,"(57.6, 64.8]","(38.35, 48.4]"
169,1159-WFSGR,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
170,7654-YWJUF,Male,No,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),0,"(36.0, 43.2]","(78.55, 88.6]"
171,1875-QIVME,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(98.65, 108.7]"
172,6727-IOTLZ,Male,No,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0,"(7.2, 14.4]","(78.55, 88.6]"
173,0691-JVSYA,Female,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1,"(50.4, 57.6]","(88.6, 98.65]"
174,5918-VUKWP,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,"(28.8, 36.0]","(18.148999999999997, 28.3]"
175,1744-JHKYS,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,0,"(28.8, 36.0]","(18.148999999999997, 28.3]"
176,2656-FMOKZ,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,1,"(14.4, 21.6]","(68.5, 78.55]"
177,2070-FNEXE,Female,Yes,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),1,"(-0.073, 7.2]","(68.5, 78.55]"
178,5947-SGKCL,Female,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0,"(14.4, 21.6]","(98.65, 108.7]"
179,3712-PKXZA,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
180,6317-YPKDH,Female,No,No,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1,"(-0.073, 7.2]","(28.3, 38.35]"
181,6582-OIVSP,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,0,"(-0.073, 7.2]","(38.35, 48.4]"
182,9367-WXLCH,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),1,"(7.2, 14.4]","(78.55, 88.6]"
183,5524-KHNJP,Male,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),0,"(28.8, 36.0]","(68.5, 78.55]"
184,1918-ZBFQJ,Female,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,1,"(7.2, 14.4]","(78.55, 88.6]"
185,1024-GUALD,Female,No,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,1,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
186,4827-USJHP,Male,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,0,"(14.4, 21.6]","(48.4, 58.45]"
187,8167-GJLRN,Male,No,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,0,"(-0.073, 7.2]","(28.3, 38.35]"
188,0956-SYCWG,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
189,8017-UVSZU,Female,No,Yes,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0,"(36.0, 43.2]","(48.4, 58.45]"
190,7100-FQPRV,Male,No,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),0,"(36.0, 43.2]","(68.5, 78.55]"
191,2472-OVKUP,Male,No,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(88.6, 98.65]"
192,2984-RGEYA,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
193,9680-NIAUV,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
194,2146-EGVDT,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
195,2604-IJPDU,Female,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,0,"(14.4, 21.6]","(88.6, 98.65]"
196,9178-JHUVJ,Male,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,"(21.6, 28.8]","(18.148999999999997, 28.3]"
197,6168-YBYNP,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,"(57.6, 64.8]","(108.7, 118.75]"
198,7255-SSFBC,Male,No,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
199,3645-DEYGF,Male,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
200,9323-HGFWY,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0,"(21.6, 28.8]","(98.65, 108.7]"
201,8544-GOQSH,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),0,"(7.2, 14.4]","(78.55, 88.6]"
202,3363-DTIVD,Male,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,0,"(64.8, 72.0]","(98.65, 108.7]"
203,7018-WBJNK,Male,No,No,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0,"(7.2, 14.4]","(68.5, 78.55]"
204,9142-KZXOP,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),0,"(43.2, 50.4]","(68.5, 78.55]"
205,7674-YTAFD,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),0,"(28.8, 36.0]","(78.55, 88.6]"
206,6348-SNFUS,Male,No,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(48.4, 58.45]"
207,1285-OKIPP,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,1,"(-0.073, 7.2]","(78.55, 88.6]"
208,7825-ECJRF,Female,No,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1,"(14.4, 21.6]","(98.65, 108.7]"
209,1347-KTTTA,Male,No,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0,"(57.6, 64.8]","(98.65, 108.7]"
210,7841-TZDMQ,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1,"(-0.073, 7.2]","(38.35, 48.4]"
211,4195-NZGTA,Female,No,No,No,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
212,7157-SMCFK,Male,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(57.6, 64.8]","(18.148999999999997, 28.3]"
213,4709-LKHYG,Female,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,"(28.8, 36.0]","(18.148999999999997, 28.3]"
214,2504-DSHIH,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0,"(21.6, 28.8]","(78.55, 88.6]"
215,0699-NDKJM,Female,No,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0,"(50.4, 57.6]","(58.45, 68.5]"
216,9286-BHDQG,Male,No,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),0,"(64.8, 72.0]","(38.35, 48.4]"
217,0230-WEQUW,Male,No,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(48.4, 58.45]"
218,2040-LDIWQ,Male,No,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
219,6496-JDSSB,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),0,"(7.2, 14.4]","(78.55, 88.6]"
220,9408-SSNVZ,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,1,"(-0.073, 7.2]","(68.5, 78.55]"
221,4443-EMBNA,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
222,6469-MRVET,Male,No,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
223,0742-MOABM,Male,No,Yes,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,1,"(-0.073, 7.2]","(48.4, 58.45]"
224,5961-VUSRV,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
225,6778-JFCMK,Male,No,No,No,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,0,"(21.6, 28.8]","(48.4, 58.45]"
226,6341-JVQGF,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,0,"(28.8, 36.0]","(78.55, 88.6]"
227,2232-DMLXU,Female,No,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,1,"(-0.073, 7.2]","(48.4, 58.45]"
228,4811-JBUVU,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0,"(28.8, 36.0]","(88.6, 98.65]"
229,0945-TSONX,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,"(43.2, 50.4]","(78.55, 88.6]"
230,2651-ZCBXV,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,"(50.4, 57.6]","(98.65, 108.7]"
231,3316-UWXUY,Male,No,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0,"(43.2, 50.4]","(88.6, 98.65]"
232,8937-RDTHP,Male,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,1,"(-0.073, 7.2]","(78.55, 88.6]"
233,7083-MIOPC,Female,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
234,1984-GPTEH,Female,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,"(28.8, 36.0]","(18.148999999999997, 28.3]"
235,1251-KRREG,Male,No,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,1,"(-0.073, 7.2]","(48.4, 58.45]"
236,0621-JFHOL,Female,No,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,0,"(7.2, 14.4]","(28.3, 38.35]"
237,9903-LYSAB,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,"(14.4, 21.6]","(68.5, 78.55]"
238,0094-OIFMO,Female,Yes,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,1,"(7.2, 14.4]","(88.6, 98.65]"
239,9227-UAQFT,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(14.4, 21.6]","(18.148999999999997, 28.3]"
240,7301-ABVAD,Female,No,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(78.55, 88.6]"
241,6614-FHDBO,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0,"(64.8, 72.0]","(108.7, 118.75]"
242,7576-ASEJU,Female,No,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),0,"(36.0, 43.2]","(68.5, 78.55]"
243,9058-HRZSV,Female,Yes,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,0,"(64.8, 72.0]","(88.6, 98.65]"
244,4522-AKYLR,Female,Yes,No,No,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,0,"(7.2, 14.4]","(48.4, 58.45]"
245,0221-WMXNQ,Male,Yes,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,0,"(-0.073, 7.2]","(68.5, 78.55]"
246,0303-UNCIP,Male,No,No,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,0,"(36.0, 43.2]","(58.45, 68.5]"
247,9947-OTFQU,Male,Yes,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,"(14.4, 21.6]","(68.5, 78.55]"
248,0322-YINQP,Male,No,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,"(-0.073, 7.2]","(48.4, 58.45]"
249,0959-WHOKV,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,0,"(36.0, 43.2]","(98.65, 108.7]"
250,4075-JFPGR,Female,No,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,0,"(50.4, 57.6]","(88.6, 98.65]"
251,4629-NRXKX,Female,No,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,"(-0.073, 7.2]","(68.5, 78.55]"
252,9514-JDSKI,Male,Yes,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,1,"(-0.073, 7.2]","(38.35, 48.4]"
253,3282-ZISZV,Male,No,No,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),0,"(28.8, 36.0]","(78.55, 88.6]"
254,3675-YDUPJ,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,"(7.2, 14.4]","(18.148999999999997, 28.3]"
255,4111-BNXIF,Female,No,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,"(64.8, 72.0]","(58.45, 68.5]"
256,7017-VFHAY,Female,No,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0,"(57.6, 64.8]","(108.7, 118.75]"
257,6655-LHBYW,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),0,"(43.2, 50.4]","(108.7, 118.75]"
258,4959-JOSRX,Female,No,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1,"(-0.073, 7.2]","(38.35, 48.4]"
259,5046-NUHWD,Female,Yes,Yes,No,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0,"(28.8, 36.0]","(38.35, 48.4]"
260,7273-TEFQD,Male,Yes,No,No,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1,"(-0.073, 7.2]","(38.35, 48.4]"
261,3606-TWKGI,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,"(7.2, 14.4]","(98.65, 108.7]"
262,7529-ZDFXI,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,"(50.4, 57.6]","(88.6, 98.65]"
263,7605-BDWDC,Female,No,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0,"(28.8, 36.0]","(48.4, 58.45]"
264,1950-KSVVJ,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,0,"(43.2, 50.4]","(108.7, 118.75]"
265,0123-CRBRT,Female,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0,"(57.6, 64.8]","(78.55, 88.6]"
266,6292-TOSSS,Male,No,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,"(43.2, 50.4]","(18.148999999999997, 28.3]"
267,3197-ARFOY,Female,Yes,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,0,"(14.4, 21.6]","(98.65, 108.7]"
268,6323-AYBRX,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1,"(57.6, 64.8]","(18.148999999999997, 28.3]"
269,7014-ZZXAW,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0,"(64.8, 72.0]","(18.148999999999997, 28.3]"
270,4385-GZQXV,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,1,"(14.4, 21.6]","(88.6, 98.65]"
271,7633-MVPUY,Male,No,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,0,"(50.4, 57.6]","(58.45, 68.5]"
272,6366-ZGQGL,Male,No,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
273,4716-HHKQH,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,0,"(14.4, 21.6]","(98.65, 108.7]"
274,5940-AHUHD,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,1,"(-0.073, 7.2]","(68.5, 78.55]"
275,6432-TWQLB,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,1,"(-0.073, 7.2]","(78.55, 88.6]"
276,4484-GLZOU,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,"(50.4, 57.6]","(98.65, 108.7]"
277,3179-GBRWV,Male,Yes,Yes,No,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),0,"(14.4, 21.6]","(58.45, 68.5]"
278,8645-KWHJO,Male,No,No,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,"(7.2, 14.4]","(48.4, 58.45]"
279,4130-MZLCC,Female,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,"(-0.073, 7.2]","(48.4, 58.45]"
280,0314-TKOSI,Female,No,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,0,"(-0.073, 7.2]","(48.4, 58.45]"
281,8229-MYEJZ,Female,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0,"(7.2, 14.4]","(48.4, 58.45]"
282,2080-SRCDE,Female,No,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,"(-0.073, 7.2]","(18.148999999999997, 28.3]"
283,9577-WJVCQ,Female,No,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,0,"(64.8, 72.0]","(48.4, 58.45]"
284,9512-UIBFX,Male,No,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,1,"(14.4, 21.6]","(88.6, 98.65]"
